"","p_val","avg_logFC","pct.1","pct.2","p_val_adj","cluster","gene"
"201",1.51343970841861e-287,1.16230075858701,0.824,0.825,3.02687941683722e-284,"5","MT-ND2"
"202",2.80976767592188e-256,1.09531712286935,0.811,0.787,5.61953535184376e-253,"5","MT-ATP6"
"203",5.09927919179262e-208,0.903130940253692,0.777,0.758,1.01985583835852e-204,"5","MT-ND3"
"204",2.91107299390347e-197,1.09648977507432,0.765,0.787,5.82214598780695e-194,"5","MT-ND1"
"205",3.20245595751511e-153,0.348906173015662,0.967,0.919,6.40491191503022e-150,"5","CLU"
"206",9.60240033869971e-150,0.456407976787967,0.953,0.948,1.92048006773994e-146,"5","HLA-C"
"207",7.20518145224084e-127,0.391905710838975,0.98,0.971,1.44103629044817e-123,"5","HLA-B"
"208",7.1342003268192e-121,0.754513777598182,0.727,0.762,1.42684006536384e-117,"5","MT-RNR1"
"209",2.12141976019837e-118,0.525345633077673,0.789,0.859,4.24283952039674e-115,"5","MLC1"
"210",4.1948509196958e-116,0.639846827879188,0.834,0.903,8.3897018393916e-113,"5","DCN"
"211",6.36751904246872e-116,0.895798880251586,0.663,0.728,1.27350380849374e-112,"5","MTATP6P1"
"212",9.87452802186401e-116,0.307892867004188,0.969,0.963,1.9749056043728e-112,"5","HLA-A"
"213",5.24049659140983e-115,0.39249040922485,0.909,0.884,1.04809931828197e-111,"5","PTPRZ1"
"214",1.60646090238124e-112,0.47678642075951,0.856,0.89,3.21292180476248e-109,"5","ATP1B2"
"215",2.14519914265756e-87,0.875522116953981,0.703,0.808,4.29039828531513e-84,"5","MT-ND5"
"216",2.21894735041998e-79,0.283620342793015,0.883,0.898,4.43789470083996e-76,"5","SPARCL1"
"217",3.72044026725652e-59,0.485554625515828,0.703,0.81,7.44088053451304e-56,"5","AZGP1"
"218",3.65598998930265e-52,0.41517923449946,0.679,0.752,7.3119799786053e-49,"5","KCTD12"
"219",6.62177686736789e-49,0.299426254377699,0.768,0.86,1.32435537347358e-45,"5","CHCHD10"
"220",1.05965220080557e-47,0.544782078869317,0.687,0.814,2.11930440161113e-44,"5","SLC4A4"
"221",5.88460981494976e-43,0.35627760929892,0.708,0.786,1.17692196298995e-39,"5","NRCAM"
