"","orig.ident","nCount_RNA","nFeature_RNA","percent.mt","RNA_snn_res.0.8","seurat_clusters"
"cell_1841","cell",1246,876,0,"3","3"
"cell_1842","cell",1246,723,0,"2","2"
"cell_1843","cell",1243,756,0.080450522928399,"5","5"
"cell_1844","cell",1244,742,0.0803858520900322,"1","1"
"cell_1845","cell",1240,879,0,"2","2"
"cell_1846","cell",1242,860,0.322061191626409,"2","2"
"cell_1847","cell",1238,807,0.0807754442649435,"3","3"
"cell_1848","cell",1241,802,0.16116035455278,"0","0"
"cell_1849","cell",1237,701,0,"6","6"
"cell_1850","cell",1240,862,0,"4","4"
"cell_1851","cell",1237,758,0,"0","0"
"cell_1852","cell",1238,851,0,"0","0"
"cell_1853","cell",1234,743,0,"0","0"
"cell_1854","cell",1238,704,0,"1","1"
"cell_1855","cell",1234,805,0,"3","3"
"cell_1856","cell",1235,802,0.48582995951417,"6","6"
"cell_1857","cell",1234,785,0,"6","6"
"cell_1858","cell",1230,722,0,"0","0"
"cell_1859","cell",1235,888,0.161943319838057,"0","0"
"cell_1860","cell",1235,868,0,"2","2"
"cell_1861","cell",1232,865,0,"1","1"
"cell_1862","cell",1230,913,0,"4","4"
"cell_1863","cell",1230,822,0.0813008130081301,"3","3"
"cell_1864","cell",1230,831,0.40650406504065,"6","6"
"cell_1865","cell",1228,950,0,"4","4"
"cell_1866","cell",1227,917,0,"8","8"
"cell_1867","cell",1229,667,0,"1","1"
"cell_1868","cell",1227,707,0,"2","2"
"cell_1869","cell",1227,899,0.244498777506112,"6","6"
"cell_1870","cell",1223,756,0.245298446443173,"6","6"
"cell_1871","cell",1225,786,0.0816326530612245,"2","2"
"cell_1872","cell",1227,857,0.162999185004075,"4","4"
"cell_1873","cell",1228,876,0,"2","2"
"cell_1874","cell",1224,884,0.0816993464052288,"0","0"
"cell_1875","cell",1225,783,0,"0","0"
"cell_1876","cell",1226,875,0.0815660685154976,"2","2"
"cell_1877","cell",1223,776,0.0817661488143908,"2","2"
"cell_1878","cell",1224,728,0.0816993464052288,"1","1"
"cell_1879","cell",1223,836,0,"3","3"
"cell_1880","cell",1221,848,0.819000819000819,"6","6"
"cell_1881","cell",1218,856,0,"2","2"
"cell_1882","cell",1216,733,0,"8","8"
"cell_1883","cell",1217,718,0,"1","1"
"cell_1884","cell",1213,843,0.0824402308326463,"2","2"
"cell_1885","cell",1209,705,0.165425971877585,"10","10"
"cell_1886","cell",1212,840,0,"1","1"
"cell_1887","cell",1213,991,0.329760923330585,"1","1"
"cell_1888","cell",1212,761,0.165016501650165,"0","0"
"cell_1889","cell",1212,882,0.33003300330033,"2","2"
"cell_1890","cell",1209,804,0,"4","4"
"cell_1891","cell",1209,901,0.33085194375517,"6","6"
"cell_1892","cell",1212,873,0.33003300330033,"2","2"
"cell_1893","cell",1209,917,0.248138957816377,"3","3"
"cell_1894","cell",1212,726,0.165016501650165,"6","6"
"cell_1895","cell",1210,776,0.0826446280991736,"4","4"
"cell_1896","cell",1210,840,0,"0","0"
"cell_1897","cell",1210,861,0,"8","8"
"cell_1898","cell",1210,831,0.0826446280991736,"0","0"
"cell_1899","cell",1208,772,0,"5","5"
"cell_1900","cell",1210,669,0,"6","6"
"cell_1901","cell",1206,792,0,"8","8"
"cell_1902","cell",1207,798,0.0828500414250207,"0","0"
"cell_1903","cell",1206,884,0,"5","5"
"cell_1904","cell",1204,880,0,"2","2"
"cell_1905","cell",1204,941,0,"2","2"
"cell_1906","cell",1203,713,0,"4","4"
"cell_1907","cell",1202,874,0.0831946755407654,"0","0"
"cell_1908","cell",1201,910,0,"4","4"
"cell_1909","cell",1199,865,0.166805671392827,"2","2"
"cell_1910","cell",1197,870,0.0835421888053467,"6","6"
"cell_1911","cell",1192,966,0.0838926174496644,"8","8"
"cell_1912","cell",1195,847,0,"2","2"
"cell_1913","cell",1196,834,0.250836120401338,"4","4"
"cell_1914","cell",1194,861,0.0837520938023451,"0","0"
"cell_1915","cell",1192,864,0,"0","0"
"cell_1916","cell",1193,797,0,"0","0"
"cell_1917","cell",1191,687,0,"1","1"
"cell_1918","cell",1193,761,0,"5","5"
"cell_1919","cell",1191,655,0,"1","1"
"cell_1920","cell",1185,850,0,"2","2"
"cell_1921","cell",1187,782,0,"1","1"
"cell_1922","cell",1186,730,0,"3","3"
"cell_1923","cell",1187,806,0,"4","4"
"cell_1924","cell",1187,873,0.16849199663016,"1","1"
"cell_1925","cell",1186,874,0.0843170320404722,"5","5"
"cell_1926","cell",1185,819,0,"2","2"
"cell_1927","cell",1182,839,0.169204737732657,"0","0"
"cell_1928","cell",1182,705,0,"5","5"
"cell_1929","cell",1179,802,0,"5","5"
"cell_1930","cell",1180,763,0.0847457627118644,"1","1"
"cell_1931","cell",1180,765,0.0847457627118644,"0","0"
"cell_1932","cell",1175,882,0.0851063829787234,"0","0"
"cell_1933","cell",1179,760,1.44189991518236,"4","4"
"cell_1934","cell",1179,859,0,"5","5"
"cell_1935","cell",1175,856,0,"0","0"
"cell_1936","cell",1178,777,0,"7","7"
"cell_1937","cell",1176,768,0,"0","0"
"cell_1938","cell",1175,799,0.0851063829787234,"2","2"
"cell_1939","cell",1174,658,0.0851788756388416,"3","3"
"cell_1940","cell",1175,707,0.0851063829787234,"0","0"
"cell_1941","cell",1173,676,0,"0","0"
"cell_1942","cell",1169,890,0.256629597946963,"1","1"
"cell_1943","cell",1169,676,0,"1","1"
"cell_1944","cell",1172,721,0,"5","5"
"cell_1945","cell",1168,910,0.0856164383561644,"4","4"
"cell_1946","cell",1169,858,0,"3","3"
"cell_1947","cell",1171,854,0.085397096498719,"2","2"
"cell_1948","cell",1171,823,0,"3","3"
"cell_1949","cell",1168,840,0,"1","1"
"cell_1950","cell",1166,873,0,"5","5"
"cell_1951","cell",1168,789,0,"3","3"
"cell_1952","cell",1168,864,0,"2","2"
"cell_1953","cell",1168,785,0,"2","2"
"cell_1954","cell",1166,844,0,"0","0"
"cell_1955","cell",1164,856,0.0859106529209622,"4","4"
"cell_1956","cell",1165,879,0,"0","0"
"cell_1957","cell",1166,773,0.0857632933104631,"3","3"
"cell_1958","cell",1160,706,0,"6","6"
"cell_1959","cell",1159,821,0,"0","0"
"cell_1960","cell",1158,847,0,"2","2"
"cell_1961","cell",1160,688,0,"3","3"
"cell_1962","cell",1160,818,0,"2","2"
"cell_1963","cell",1155,803,0,"7","7"
"cell_1964","cell",1159,860,0,"2","2"
"cell_1965","cell",1160,748,0,"5","5"
"cell_1966","cell",1156,874,0,"0","0"
"cell_1967","cell",1159,802,0.0862812769628991,"0","0"
"cell_1968","cell",1158,852,0,"2","2"
"cell_1969","cell",1156,779,0,"0","0"
"cell_1970","cell",1152,761,0,"6","6"
"cell_1971","cell",1149,849,0.0870322019147084,"2","2"
"cell_1972","cell",1153,761,1.47441457068517,"4","4"
"cell_1973","cell",1154,837,0.0866551126516464,"2","2"
"cell_1974","cell",1151,729,0.0868809730668983,"2","2"
"cell_1975","cell",1148,890,0,"2","2"
"cell_1976","cell",1150,745,0.0869565217391304,"3","3"
"cell_1977","cell",1149,883,0,"9","9"
"cell_1978","cell",1147,767,0,"0","0"
"cell_1979","cell",1148,693,0,"0","0"
"cell_1980","cell",1147,839,0,"0","0"
"cell_1981","cell",1144,732,0,"5","5"
"cell_1982","cell",1147,593,0,"1","1"
"cell_1983","cell",1146,782,0,"4","4"
"cell_1984","cell",1143,831,0.5249343832021,"9","9"
"cell_1985","cell",1144,740,0,"0","0"
"cell_1986","cell",1143,815,0.0874890638670166,"0","0"
"cell_1987","cell",1142,717,0,"1","1"
"cell_1988","cell",1139,722,0,"10","10"
"cell_1989","cell",1140,743,0,"5","5"
"cell_1990","cell",1139,841,0.175592625109745,"8","8"
"cell_1991","cell",1139,779,0,"4","4"
"cell_1992","cell",1138,746,0,"1","1"
"cell_1993","cell",1138,852,0.351493848857645,"3","3"
"cell_1994","cell",1134,865,0,"4","4"
"cell_1995","cell",1137,783,0,"0","0"
"cell_1996","cell",1133,755,0,"3","3"
"cell_1997","cell",1133,673,0,"1","1"
"cell_1998","cell",1131,817,0.0884173297966401,"2","2"
"cell_1999","cell",1133,829,0,"0","0"
"cell_2000","cell",1131,799,0.0884173297966401,"0","0"
"cell_2001","cell",1132,636,0,"1","1"
"cell_2002","cell",1129,844,0,"3","3"
"cell_2003","cell",1130,767,0,"5","5"
"cell_2004","cell",1127,844,0.266193433895297,"8","8"
"cell_2005","cell",1129,776,0,"4","4"
"cell_2006","cell",1129,764,0,"1","1"
"cell_2007","cell",1125,768,0.0888888888888889,"4","4"
"cell_2008","cell",1126,815,0,"4","4"
"cell_2009","cell",1129,745,0.0885739592559787,"7","7"
"cell_2010","cell",1129,671,0,"3","3"
"cell_2011","cell",1126,797,0,"0","0"
"cell_2012","cell",1124,681,0,"10","10"
"cell_2013","cell",1124,789,0.0889679715302491,"3","3"
"cell_2014","cell",1125,746,0.0888888888888889,"2","2"
"cell_2015","cell",1125,712,0.0888888888888889,"1","1"
"cell_2016","cell",1125,850,0.0888888888888889,"1","1"
"cell_2017","cell",1121,840,0,"4","4"
"cell_2018","cell",1120,816,0.0892857142857143,"4","4"
"cell_2019","cell",1122,820,0.17825311942959,"7","7"
"cell_2020","cell",1123,784,1.33570792520036,"0","0"
"cell_2021","cell",1122,643,0,"1","1"
"cell_2022","cell",1120,784,0.535714285714286,"3","3"
"cell_2023","cell",1117,828,0,"4","4"
"cell_2024","cell",1119,791,0.178731009830206,"9","9"
"cell_2025","cell",1120,722,0.178571428571429,"6","6"
"cell_2026","cell",1117,779,0.26857654431513,"0","0"
"cell_2027","cell",1119,833,0,"9","9"
"cell_2028","cell",1118,693,0.0894454382826476,"1","1"
"cell_2029","cell",1116,756,0,"6","6"
"cell_2030","cell",1115,706,0,"6","6"
"cell_2031","cell",1114,847,0,"9","9"
"cell_2032","cell",1113,742,0,"0","0"
"cell_2033","cell",1106,665,0.180831826401447,"6","6"
"cell_2034","cell",1111,813,0.18001800180018,"2","2"
"cell_2035","cell",1106,810,0.0904159132007233,"1","1"
"cell_2036","cell",1109,754,0,"5","5"
"cell_2037","cell",1109,757,0,"2","2"
"cell_2038","cell",1107,832,0,"4","4"
"cell_2039","cell",1109,806,0,"9","9"
"cell_2040","cell",1109,770,0,"9","9"
"cell_2041","cell",1107,723,0.0903342366757001,"0","0"
"cell_2042","cell",1105,872,0.271493212669683,"3","3"
"cell_2043","cell",1107,686,0,"1","1"
"cell_2044","cell",1102,703,0,"10","10"
"cell_2045","cell",1104,856,0,"3","3"
"cell_2046","cell",1104,814,1.17753623188406,"9","9"
"cell_2047","cell",1102,718,0.0907441016333938,"5","5"
"cell_2048","cell",1099,816,0,"8","8"
"cell_2049","cell",1103,715,0,"9","9"
"cell_2050","cell",1100,833,0,"0","0"
"cell_2051","cell",1097,777,0,"4","4"
"cell_2052","cell",1100,642,0,"0","0"
"cell_2053","cell",1097,730,0.0911577028258888,"0","0"
"cell_2054","cell",1094,777,0,"3","3"
"cell_2055","cell",1094,719,0.0914076782449726,"6","6"
"cell_2056","cell",1093,747,0,"3","3"
"cell_2057","cell",1093,761,0.0914913083257091,"3","3"
"cell_2058","cell",1093,763,0.0914913083257091,"4","4"
"cell_2059","cell",1091,689,0,"1","1"
"cell_2060","cell",1091,813,0,"0","0"
"cell_2061","cell",1081,682,0,"1","1"
"cell_2062","cell",1091,706,0.0916590284142988,"0","0"
"cell_2063","cell",1087,730,0.0919963201471941,"0","0"
"cell_2064","cell",1084,774,0.0922509225092251,"2","2"
"cell_2065","cell",1087,833,0,"3","3"
"cell_2066","cell",1084,780,0,"2","2"
"cell_2067","cell",1085,695,0,"3","3"
"cell_2068","cell",1080,732,0.277777777777778,"10","10"
"cell_2069","cell",1083,739,0,"5","5"
"cell_2070","cell",1083,611,0,"1","1"
"cell_2071","cell",1083,835,0,"5","5"
"cell_2072","cell",1083,775,0.184672206832872,"3","3"
"cell_2073","cell",1081,736,0,"6","6"
"cell_2074","cell",1079,782,0,"2","2"
"cell_2075","cell",1080,739,0,"2","2"
"cell_2076","cell",1080,779,0.0925925925925926,"0","0"
"cell_2077","cell",1081,755,0,"1","1"
"cell_2078","cell",1079,726,0.092678405931418,"0","0"
"cell_2079","cell",1077,692,0,"6","6"
"cell_2080","cell",1078,695,0.463821892393321,"1","1"
"cell_2081","cell",1077,743,0.185701021355617,"0","0"
"cell_2082","cell",1077,787,0,"6","6"
"cell_2083","cell",1073,800,0,"6","6"
"cell_2084","cell",1073,668,0.279589934762349,"10","10"
"cell_2085","cell",1071,666,0,"2","2"
"cell_2086","cell",1075,760,0,"1","1"
"cell_2087","cell",1072,744,0,"0","0"
"cell_2088","cell",1075,747,0,"2","2"
"cell_2089","cell",1071,774,0,"6","6"
"cell_2090","cell",1075,716,0,"5","5"
"cell_2091","cell",1073,696,0.0931966449207828,"4","4"
"cell_2092","cell",1074,738,0,"0","0"
"cell_2093","cell",1071,774,0.0933706816059757,"0","0"
"cell_2094","cell",1072,704,0,"7","7"
"cell_2095","cell",1073,667,0,"5","5"
"cell_2096","cell",1069,766,0,"2","2"
"cell_2097","cell",1066,716,0,"8","8"
"cell_2098","cell",1071,801,0,"6","6"
"cell_2099","cell",1065,669,0,"10","10"
"cell_2100","cell",1069,733,0,"2","2"
"cell_2101","cell",1067,815,0.0937207122774133,"6","6"
"cell_2102","cell",1067,819,0,"2","2"
"cell_2103","cell",1069,793,0,"1","1"
"cell_2104","cell",1064,830,0,"2","2"
"cell_2105","cell",1068,675,0.0936329588014981,"3","3"
"cell_2106","cell",1066,748,0.187617260787992,"4","4"
"cell_2107","cell",1065,644,0.0938967136150235,"1","1"
"cell_2108","cell",1065,666,0,"0","0"
"cell_2109","cell",1064,683,0,"5","5"
"cell_2110","cell",1064,705,0,"1","1"
"cell_2111","cell",1060,665,0,"6","6"
"cell_2112","cell",1058,764,0,"2","2"
"cell_2113","cell",1058,726,0.189035916824197,"0","0"
"cell_2114","cell",1058,809,0.0945179584120983,"3","3"
"cell_2115","cell",1055,779,0,"0","0"
"cell_2116","cell",1054,768,0,"2","2"
"cell_2117","cell",1055,729,0,"0","0"
"cell_2118","cell",1055,717,0.0947867298578199,"7","7"
"cell_2119","cell",1052,712,0.190114068441065,"4","4"
"cell_2120","cell",1053,755,0.189933523266857,"6","6"
"cell_2121","cell",1050,797,0.0952380952380952,"5","5"
"cell_2122","cell",1053,680,0.189933523266857,"4","4"
"cell_2123","cell",1054,559,0,"1","1"
"cell_2124","cell",1049,831,0,"0","0"
"cell_2125","cell",1049,751,0,"0","0"
"cell_2126","cell",1053,781,0.189933523266857,"2","2"
"cell_2127","cell",1051,600,0,"1","1"
"cell_2128","cell",1051,744,0.0951474785918173,"2","2"
"cell_2129","cell",1045,739,0.287081339712919,"1","1"
"cell_2130","cell",1045,706,0,"1","1"
"cell_2131","cell",1043,786,0,"3","3"
"cell_2132","cell",1045,609,0.0956937799043062,"10","10"
"cell_2133","cell",1042,780,0.287907869481766,"7","7"
"cell_2134","cell",1044,685,0.0957854406130268,"6","6"
"cell_2135","cell",1042,690,0,"2","2"
"cell_2136","cell",1040,699,0.0961538461538462,"1","1"
"cell_2137","cell",1041,791,0,"1","1"
"cell_2138","cell",1040,710,0,"2","2"
"cell_2139","cell",1042,730,0,"1","1"
"cell_2140","cell",1042,687,0.191938579654511,"4","4"
"cell_2141","cell",1039,737,0.0962463907603465,"6","6"
"cell_2142","cell",1039,647,0,"8","8"
"cell_2143","cell",1037,758,0.192864030858245,"3","3"
"cell_2144","cell",1038,743,0,"0","0"
"cell_2145","cell",1038,535,0.0963391136801541,"1","1"
"cell_2146","cell",1035,691,0.0966183574879227,"4","4"
"cell_2147","cell",1037,718,0.192864030858245,"2","2"
"cell_2148","cell",1036,666,0,"5","5"
"cell_2149","cell",1034,817,0,"0","0"
"cell_2150","cell",1035,620,0,"6","6"
"cell_2151","cell",1033,746,0,"2","2"
"cell_2152","cell",1034,738,0,"2","2"
"cell_2153","cell",1031,736,0,"0","0"
"cell_2154","cell",1031,732,0.387972841901067,"4","4"
"cell_2155","cell",1030,742,0.29126213592233,"1","1"
"cell_2156","cell",1030,584,0.194174757281553,"1","1"
"cell_2157","cell",1029,717,0.194363459669582,"2","2"
"cell_2158","cell",1029,618,0.194363459669582,"1","1"
"cell_2159","cell",1022,811,1.56555772994129,"0","0"
"cell_2160","cell",1027,613,0,"5","5"
"cell_2161","cell",1026,798,0.0974658869395711,"2","2"
"cell_2162","cell",1024,736,0,"4","4"
"cell_2163","cell",1024,754,0,"2","2"
"cell_2164","cell",1025,732,0.0975609756097561,"4","4"
"cell_2165","cell",1026,617,0.0974658869395711,"3","3"
"cell_2166","cell",1023,775,0.0977517106549365,"3","3"
"cell_2167","cell",1021,616,0,"10","10"
"cell_2168","cell",1022,747,0,"6","6"
"cell_2169","cell",1023,618,0.195503421309873,"3","3"
"cell_2170","cell",1018,723,0.0982318271119843,"1","1"
"cell_2171","cell",1018,649,0,"5","5"
"cell_2172","cell",1016,576,0,"1","1"
"cell_2173","cell",1010,756,0.099009900990099,"7","7"
"cell_2174","cell",1013,765,0,"6","6"
"cell_2175","cell",1013,686,0,"0","0"
"cell_2176","cell",1012,712,0.197628458498024,"6","6"
"cell_2177","cell",1008,696,0.0992063492063492,"1","1"
"cell_2178","cell",1012,629,0,"5","5"
"cell_2179","cell",1011,716,0.0989119683481701,"2","2"
"cell_2180","cell",1007,776,0.595829195630586,"4","4"
"cell_2181","cell",1011,686,0,"0","0"
"cell_2182","cell",1008,750,0,"3","3"
"cell_2183","cell",1009,745,0,"2","2"
"cell_2184","cell",1007,740,0,"2","2"
"cell_2185","cell",1008,710,0.0992063492063492,"3","3"
"cell_2186","cell",1006,741,0,"2","2"
"cell_2187","cell",1005,757,0,"0","0"
"cell_2188","cell",1005,673,0,"0","0"
"cell_2189","cell",1003,732,0,"2","2"
"cell_2190","cell",1002,745,0,"2","2"
"cell_2191","cell",1006,696,0,"9","9"
"cell_2192","cell",1003,735,0,"4","4"
"cell_2193","cell",1004,713,0,"1","1"
"cell_2194","cell",997,698,0,"1","1"
"cell_2195","cell",999,742,0,"4","4"
"cell_2196","cell",995,758,0.301507537688442,"4","4"
"cell_2197","cell",999,609,0.500500500500501,"4","4"
"cell_2198","cell",993,588,0.100704934541793,"10","10"
"cell_2199","cell",995,736,0,"0","0"
"cell_2200","cell",991,663,0,"1","1"
"cell_2201","cell",994,738,0,"4","4"
"cell_2202","cell",994,752,0.301810865191147,"2","2"
"cell_2203","cell",995,584,0.100502512562814,"1","1"
"cell_2204","cell",993,663,0,"6","6"
"cell_2205","cell",991,650,0,"2","2"
"cell_2206","cell",992,752,0.100806451612903,"0","0"
"cell_2207","cell",989,765,0,"2","2"
"cell_2208","cell",992,707,0.201612903225806,"2","2"
"cell_2209","cell",991,641,0.100908173562059,"4","4"
"cell_2210","cell",991,656,0,"2","2"
"cell_2211","cell",989,727,0.101112234580384,"2","2"
"cell_2212","cell",988,735,0.202429149797571,"4","4"
"cell_2213","cell",987,671,0,"0","0"
"cell_2214","cell",985,750,0,"0","0"
"cell_2215","cell",987,613,0,"3","3"
"cell_2216","cell",985,725,0.101522842639594,"8","8"
"cell_2217","cell",982,769,0,"3","3"
"cell_2218","cell",986,703,0,"2","2"
"cell_2219","cell",983,693,0.101729399796541,"0","0"
"cell_2220","cell",982,720,0.10183299389002,"8","8"
"cell_2221","cell",983,703,0.101729399796541,"1","1"
"cell_2222","cell",981,759,0,"7","7"
"cell_2223","cell",981,702,0,"4","4"
"cell_2224","cell",981,731,0,"2","2"
"cell_2225","cell",980,748,0.102040816326531,"2","2"
"cell_2226","cell",980,638,0,"1","1"
"cell_2227","cell",982,697,0,"7","7"
"cell_2228","cell",979,675,0,"0","0"
"cell_2229","cell",979,598,0.306435137895812,"1","1"
"cell_2230","cell",976,682,0,"8","8"
"cell_2231","cell",978,716,1.02249488752556,"4","4"
"cell_2232","cell",979,717,0.306435137895812,"0","0"
"cell_2233","cell",977,729,0,"2","2"
"cell_2234","cell",976,635,0,"1","1"
"cell_2235","cell",976,705,0.102459016393443,"5","5"
"cell_2236","cell",971,739,0.102986611740474,"0","0"
"cell_2237","cell",974,736,0,"0","0"
"cell_2238","cell",974,665,0,"4","4"
"cell_2239","cell",974,704,0,"1","1"
"cell_2240","cell",972,723,0,"0","0"
"cell_2241","cell",970,755,0.309278350515464,"2","2"
"cell_2242","cell",970,757,0.206185567010309,"3","3"
"cell_2243","cell",971,525,0.308959835221421,"3","3"
"cell_2244","cell",969,680,0,"6","6"
"cell_2245","cell",970,688,0.103092783505155,"2","2"
"cell_2246","cell",967,703,0.103412616339193,"4","4"
"cell_2247","cell",968,545,0.103305785123967,"1","1"
"cell_2248","cell",967,622,0.206825232678387,"10","10"
"cell_2249","cell",969,723,0,"0","0"
"cell_2250","cell",967,744,0.206825232678387,"0","0"
"cell_2251","cell",966,585,0,"1","1"
"cell_2252","cell",965,645,0,"1","1"
"cell_2253","cell",963,607,0,"1","1"
"cell_2254","cell",950,546,0,"6","6"
"cell_2255","cell",964,733,0,"3","3"
"cell_2256","cell",963,642,0.103842159916926,"0","0"
"cell_2257","cell",959,694,0,"6","6"
"cell_2258","cell",961,684,0,"4","4"
"cell_2259","cell",959,746,0,"2","2"
"cell_2260","cell",959,710,0,"3","3"
"cell_2261","cell",959,635,0,"1","1"
"cell_2262","cell",957,618,0,"1","1"
"cell_2263","cell",952,681,0.210084033613445,"6","6"
"cell_2264","cell",952,704,0.105042016806723,"2","2"
"cell_2265","cell",952,687,0,"2","2"
"cell_2266","cell",949,670,0.526870389884089,"0","0"
"cell_2267","cell",951,693,0.210304942166141,"0","0"
"cell_2268","cell",951,725,0,"2","2"
"cell_2269","cell",948,676,0,"4","4"
"cell_2270","cell",949,668,0,"2","2"
"cell_2271","cell",948,645,0.105485232067511,"2","2"
"cell_2272","cell",946,655,0.105708245243129,"4","4"
"cell_2273","cell",948,732,0.421940928270042,"2","2"
"cell_2274","cell",943,489,0,"1","1"
"cell_2275","cell",944,661,0.105932203389831,"0","0"
"cell_2276","cell",944,662,0,"1","1"
"cell_2277","cell",942,733,1.06157112526539,"4","4"
"cell_2278","cell",939,693,0.425985090521832,"6","6"
"cell_2279","cell",940,562,0.319148936170213,"6","6"
"cell_2280","cell",939,584,0.106496272630458,"1","1"
"cell_2281","cell",939,657,0,"2","2"
"cell_2282","cell",939,659,0,"0","0"
"cell_2283","cell",938,643,0,"5","5"
"cell_2284","cell",936,675,0,"1","1"
"cell_2285","cell",936,704,0,"2","2"
"cell_2286","cell",936,755,0,"5","5"
"cell_2287","cell",936,705,0,"1","1"
"cell_2288","cell",934,606,0.214132762312634,"1","1"
"cell_2289","cell",935,575,0,"0","0"
"cell_2290","cell",936,687,0.213675213675214,"1","1"
"cell_2291","cell",930,551,0.645161290322581,"10","10"
"cell_2292","cell",932,663,0.107296137339056,"0","0"
"cell_2293","cell",933,606,0.321543408360129,"7","7"
"cell_2294","cell",932,612,0,"0","0"
"cell_2295","cell",928,650,0,"0","0"
"cell_2296","cell",928,668,0,"0","0"
"cell_2297","cell",928,690,0,"0","0"
"cell_2298","cell",930,667,0,"3","3"
"cell_2299","cell",929,642,0.322927879440258,"0","0"
"cell_2300","cell",926,631,0.107991360691145,"3","3"
"cell_2301","cell",926,691,0,"0","0"
"cell_2302","cell",920,647,1.6304347826087,"4","4"
"cell_2303","cell",926,676,0,"0","0"
"cell_2304","cell",922,670,0,"6","6"
"cell_2305","cell",924,732,0.432900432900433,"2","2"
"cell_2306","cell",920,657,0,"1","1"
"cell_2307","cell",919,671,0,"5","5"
"cell_2308","cell",917,641,0,"0","0"
"cell_2309","cell",916,719,0,"1","1"
"cell_2310","cell",916,671,0,"2","2"
"cell_2311","cell",912,660,0,"0","0"
"cell_2312","cell",915,690,0,"2","2"
"cell_2313","cell",915,647,0.109289617486339,"9","9"
"cell_2314","cell",913,687,0.109529025191676,"0","0"
"cell_2315","cell",915,693,0,"4","4"
"cell_2316","cell",914,673,0.109409190371991,"2","2"
"cell_2317","cell",912,477,0,"1","1"
"cell_2318","cell",912,602,0,"0","0"
"cell_2319","cell",910,654,0,"0","0"
"cell_2320","cell",910,625,0,"0","0"
"cell_2321","cell",908,594,0.220264317180617,"10","10"
"cell_2322","cell",908,591,0,"5","5"
"cell_2323","cell",905,551,0,"5","5"
"cell_2324","cell",905,623,0,"1","1"
"cell_2325","cell",904,662,0,"3","3"
"cell_2326","cell",903,720,0,"4","4"
"cell_2327","cell",891,589,0,"10","10"
"cell_2328","cell",900,634,0,"1","1"
"cell_2329","cell",901,534,0,"3","3"
"cell_2330","cell",897,571,0,"10","10"
"cell_2331","cell",902,680,0,"2","2"
"cell_2332","cell",899,669,0,"2","2"
"cell_2333","cell",902,657,0.110864745011086,"5","5"
"cell_2334","cell",898,756,0.111358574610245,"0","0"
"cell_2335","cell",900,596,0,"1","1"
"cell_2336","cell",897,600,0,"3","3"
"cell_2337","cell",899,622,0,"2","2"
"cell_2338","cell",897,637,0,"4","4"
"cell_2339","cell",894,697,0.111856823266219,"5","5"
"cell_2340","cell",896,680,0.111607142857143,"0","0"
"cell_2341","cell",895,651,0.335195530726257,"0","0"
"cell_2342","cell",896,579,0,"1","1"
"cell_2343","cell",896,643,0,"3","3"
"cell_2344","cell",896,508,0.111607142857143,"10","10"
"cell_2345","cell",892,658,0,"3","3"
"cell_2346","cell",895,630,0,"5","5"
"cell_2347","cell",894,668,0.111856823266219,"2","2"
"cell_2348","cell",892,663,0.112107623318386,"2","2"
"cell_2349","cell",892,565,0,"0","0"
"cell_2350","cell",889,688,0.449943757030371,"2","2"
"cell_2351","cell",887,642,0,"2","2"
"cell_2352","cell",888,618,0,"1","1"
"cell_2353","cell",888,681,0,"2","2"
"cell_2354","cell",885,643,0,"4","4"
"cell_2355","cell",886,641,0,"6","6"
"cell_2356","cell",885,527,0.564971751412429,"3","3"
"cell_2357","cell",886,670,0,"0","0"
"cell_2358","cell",885,543,0,"1","1"
"cell_2359","cell",885,707,0,"4","4"
"cell_2360","cell",883,542,0,"1","1"
"cell_2361","cell",883,599,0,"2","2"
"cell_2362","cell",880,574,0.227272727272727,"1","1"
"cell_2363","cell",880,583,0.340909090909091,"3","3"
"cell_2364","cell",880,546,0,"1","1"
"cell_2365","cell",880,611,0.113636363636364,"1","1"
"cell_2366","cell",880,597,0,"0","0"
"cell_2367","cell",873,658,0,"0","0"
"cell_2368","cell",878,643,0.113895216400911,"0","0"
"cell_2369","cell",877,679,0,"2","2"
"cell_2370","cell",878,654,0,"2","2"
"cell_2371","cell",877,493,0.342075256556442,"4","4"
"cell_2372","cell",877,659,0.114025085518814,"2","2"
"cell_2373","cell",875,594,0.114285714285714,"2","2"
"cell_2374","cell",874,635,0,"0","0"
"cell_2375","cell",875,599,0.114285714285714,"4","4"
"cell_2376","cell",873,706,0.229095074455899,"2","2"
"cell_2377","cell",877,643,0,"8","8"
"cell_2378","cell",874,633,0,"1","1"
"cell_2379","cell",874,551,0,"1","1"
"cell_2380","cell",872,589,0.114678899082569,"5","5"
"cell_2381","cell",873,563,0.11454753722795,"1","1"
"cell_2382","cell",874,544,0,"1","1"
"cell_2383","cell",873,595,0.11454753722795,"5","5"
"cell_2384","cell",872,568,0,"1","1"
"cell_2385","cell",870,662,0.114942528735632,"2","2"
"cell_2386","cell",870,718,0,"2","2"
"cell_2387","cell",868,588,0.115207373271889,"5","5"
"cell_2388","cell",863,490,0,"6","6"
"cell_2389","cell",870,650,0,"0","0"
"cell_2390","cell",867,601,0.346020761245675,"0","0"
"cell_2391","cell",863,701,0,"8","8"
"cell_2392","cell",868,566,0,"5","5"
"cell_2393","cell",864,604,0.115740740740741,"1","1"
