"","orig.ident","nCount_RNA","nFeature_RNA","percent.mt","RNA_snn_res.0.8","seurat_clusters"
"cell_903","cell",1520,1124,0.592105263157895,"3","3"
"cell_904","cell",1525,1020,0.131147540983607,"0","0"
"cell_905","cell",1522,1103,0.0657030223390276,"2","2"
"cell_906","cell",1523,1115,0.393959290873276,"2","2"
"cell_907","cell",1523,1067,0.262639527248851,"4","4"
"cell_908","cell",1520,1126,0.131578947368421,"5","5"
"cell_909","cell",1520,1009,0.394736842105263,"3","3"
"cell_910","cell",1521,993,0.131492439184747,"1","1"
"cell_911","cell",1516,1107,0.263852242744063,"2","2"
"cell_912","cell",1519,1041,0.0658327847267939,"6","6"
"cell_913","cell",1518,1036,0,"4","4"
"cell_914","cell",1517,965,0.4614370468029,"0","0"
"cell_915","cell",1514,1025,0.396301188903567,"1","1"
"cell_916","cell",1511,1104,0.794176042356056,"4","4"
"cell_917","cell",1514,1019,0.0660501981505945,"0","0"
"cell_918","cell",1511,1117,0.132362673726009,"5","5"
"cell_919","cell",1510,1013,0.198675496688742,"0","0"
"cell_920","cell",1508,985,0.19893899204244,"1","1"
"cell_921","cell",1504,976,0.465425531914894,"2","2"
"cell_922","cell",1506,1041,0.199203187250996,"2","2"
"cell_923","cell",1507,988,0.06635700066357,"0","0"
"cell_924","cell",1506,1106,0.199203187250996,"4","4"
"cell_925","cell",1499,1007,0.333555703802535,"2","2"
"cell_926","cell",1505,1029,0.132890365448505,"2","2"
"cell_927","cell",1502,1080,0.066577896138482,"4","4"
"cell_928","cell",1499,1145,0,"5","5"
"cell_929","cell",1498,1081,0.133511348464619,"0","0"
"cell_930","cell",1493,1133,0.334896182183523,"2","2"
"cell_931","cell",1493,1021,0.133958472873409,"0","0"
"cell_932","cell",1494,1111,0.334672021419009,"0","0"
"cell_933","cell",1485,959,0.134680134680135,"3","3"
"cell_934","cell",1487,991,0.0672494956287828,"0","0"
"cell_935","cell",1489,1041,0.268636668905306,"1","1"
"cell_936","cell",1491,1049,0.134138162307176,"1","1"
"cell_937","cell",1492,1038,0.268096514745308,"0","0"
"cell_938","cell",1489,1033,0.134318334452653,"1","1"
"cell_939","cell",1488,1016,0.268817204301075,"0","0"
"cell_940","cell",1486,1003,0.0672947510094213,"1","1"
"cell_941","cell",1486,1069,0,"0","0"
"cell_942","cell",1486,1054,0.0672947510094213,"1","1"
"cell_943","cell",1483,1059,0,"1","1"
"cell_944","cell",1483,1041,0,"0","0"
"cell_945","cell",1479,1079,0.338066260987153,"5","5"
"cell_946","cell",1479,1097,0.405679513184584,"2","2"
"cell_947","cell",1480,956,0.202702702702703,"0","0"
"cell_948","cell",1481,1008,0.0675219446320054,"0","0"
"cell_949","cell",1482,1000,0.134952766531714,"8","8"
"cell_950","cell",1478,1076,0.81190798376184,"0","0"
"cell_951","cell",1477,1082,0.1354096140826,"2","2"
"cell_952","cell",1479,1102,0,"4","4"
"cell_953","cell",1479,1088,0.405679513184584,"5","5"
"cell_954","cell",1473,956,0,"0","0"
"cell_955","cell",1473,997,0.135777325186694,"8","8"
"cell_956","cell",1479,983,0.135226504394861,"0","0"
"cell_957","cell",1476,1043,0.13550135501355,"1","1"
"cell_958","cell",1476,1024,0.0677506775067751,"4","4"
"cell_959","cell",1473,1080,0.203665987780041,"0","0"
"cell_960","cell",1477,1043,0.0677048070412999,"4","4"
"cell_961","cell",1474,1033,0.610583446404342,"2","2"
"cell_962","cell",1474,1011,0.067842605156038,"1","1"
"cell_963","cell",1471,1061,0.271923861318831,"4","4"
"cell_964","cell",1472,932,0.339673913043478,"4","4"
"cell_965","cell",1474,981,0.203527815468114,"3","3"
"cell_966","cell",1472,1015,1.22282608695652,"2","2"
"cell_967","cell",1473,1002,0.0678886625933469,"1","1"
"cell_968","cell",1470,1112,0.816326530612245,"2","2"
"cell_969","cell",1474,1041,0.407055630936228,"1","1"
"cell_970","cell",1467,1035,0.136332651670075,"1","1"
"cell_971","cell",1468,1060,0.136239782016349,"0","0"
"cell_972","cell",1467,995,0.340831629175187,"2","2"
"cell_973","cell",1469,1100,0.272294077603812,"5","5"
"cell_974","cell",1468,972,0.340599455040872,"0","0"
"cell_975","cell",1467,1003,0.204498977505113,"1","1"
"cell_976","cell",1468,836,0.340599455040872,"0","0"
"cell_977","cell",1464,1043,0.546448087431694,"4","4"
"cell_978","cell",1462,1042,0.410396716826265,"1","1"
"cell_979","cell",1460,992,0.89041095890411,"2","2"
"cell_980","cell",1458,1021,0.205761316872428,"3","3"
"cell_981","cell",1456,1006,0.137362637362637,"4","4"
"cell_982","cell",1458,999,0,"1","1"
"cell_983","cell",1457,1001,0.137268359643102,"1","1"
"cell_984","cell",1456,1076,0.137362637362637,"0","0"
"cell_985","cell",1456,1011,0.0686813186813187,"4","4"
"cell_986","cell",1455,998,0.206185567010309,"1","1"
"cell_987","cell",1453,987,0.481761871988988,"2","2"
"cell_988","cell",1449,961,0.138026224982747,"3","3"
"cell_989","cell",1452,1099,0.757575757575758,"2","2"
"cell_990","cell",1450,1001,0.275862068965517,"4","4"
"cell_991","cell",1450,1036,0,"4","4"
"cell_992","cell",1449,908,0.276052449965493,"0","0"
"cell_993","cell",1445,1023,0.41522491349481,"2","2"
"cell_994","cell",1448,1432,0.276243093922652,"0","0"
"cell_995","cell",1449,1028,0.0690131124913734,"7","7"
"cell_996","cell",1446,959,0.0691562932226833,"0","0"
"cell_997","cell",1448,949,0.069060773480663,"3","3"
"cell_998","cell",1445,1068,0.13840830449827,"0","0"
"cell_999","cell",1447,1023,0.0691085003455425,"0","0"
"cell_1000","cell",1446,942,0,"3","3"
"cell_1001","cell",1446,965,0.138312586445367,"3","3"
"cell_1002","cell",1444,1001,0.484764542936288,"5","5"
"cell_1003","cell",1440,1050,0.416666666666667,"0","0"
"cell_1004","cell",1438,1032,0.764951321279555,"2","2"
"cell_1005","cell",1439,928,0,"1","1"
"cell_1006","cell",1438,1053,0,"1","1"
"cell_1007","cell",1440,962,0.208333333333333,"2","2"
"cell_1008","cell",1434,1092,0,"5","5"
"cell_1009","cell",1438,936,0.139082058414465,"0","0"
"cell_1010","cell",1434,1073,0.209205020920502,"4","4"
"cell_1011","cell",1436,1053,0.626740947075209,"0","0"
"cell_1012","cell",1435,1051,0.418118466898955,"0","0"
"cell_1013","cell",1438,1022,0.347705146036161,"2","2"
"cell_1014","cell",1436,929,0.139275766016713,"0","0"
"cell_1015","cell",1431,1009,0.279524807826695,"0","0"
"cell_1016","cell",1435,1044,0.139372822299652,"5","5"
"cell_1017","cell",1434,1013,0.348675034867504,"1","1"
"cell_1018","cell",1430,1084,0,"1","1"
"cell_1019","cell",1434,991,0.348675034867504,"2","2"
"cell_1020","cell",1432,935,0.0698324022346369,"3","3"
"cell_1021","cell",1429,909,0.0699790062981106,"1","1"
"cell_1022","cell",1430,1011,0.27972027972028,"7","7"
"cell_1023","cell",1429,951,0.349895031490553,"4","4"
"cell_1024","cell",1431,1016,0.139762403913347,"0","0"
"cell_1025","cell",1428,1056,0.140056022408964,"5","5"
"cell_1026","cell",1425,1003,0.140350877192982,"7","7"
"cell_1027","cell",1424,1021,0.0702247191011236,"0","0"
"cell_1028","cell",1417,1080,0.494001411432604,"0","0"
"cell_1029","cell",1424,1033,0.351123595505618,"0","0"
"cell_1030","cell",1423,1024,0.140548137737175,"1","1"
"cell_1031","cell",1423,968,0.210822206605762,"2","2"
"cell_1032","cell",1423,1050,0.351370344342937,"1","1"
"cell_1033","cell",1423,1094,0.351370344342937,"1","1"
"cell_1034","cell",1422,960,1.05485232067511,"2","2"
"cell_1035","cell",1418,944,0.0705218617771509,"3","3"
"cell_1036","cell",1417,1002,0.352858151023289,"0","0"
"cell_1037","cell",1416,941,0.706214689265537,"3","3"
"cell_1038","cell",1416,1022,0,"0","0"
"cell_1039","cell",1417,1065,1.48200423429781,"0","0"
"cell_1040","cell",1415,1040,0.353356890459364,"0","0"
"cell_1041","cell",1416,964,0.0706214689265537,"0","0"
"cell_1042","cell",1414,948,0,"0","0"
"cell_1043","cell",1413,1016,0.56617126680821,"4","4"
"cell_1044","cell",1413,985,0.141542816702052,"0","0"
"cell_1045","cell",1413,1065,0,"5","5"
"cell_1046","cell",1409,1054,0.07097232079489,"0","0"
"cell_1047","cell",1411,1024,0.141743444365698,"0","0"
"cell_1048","cell",1410,1004,0.354609929078014,"3","3"
"cell_1049","cell",1409,1024,0.07097232079489,"1","1"
"cell_1050","cell",1410,1013,0.425531914893617,"0","0"
"cell_1051","cell",1408,1014,0.213068181818182,"0","0"
"cell_1052","cell",1411,909,0.496102055279943,"4","4"
"cell_1053","cell",1409,1016,0,"0","0"
"cell_1054","cell",1410,1050,0.212765957446809,"1","1"
"cell_1055","cell",1407,981,0.995024875621891,"6","6"
"cell_1056","cell",1409,1029,0.28388928317956,"2","2"
"cell_1057","cell",1411,1011,0,"5","5"
"cell_1058","cell",1405,1008,0,"2","2"
"cell_1059","cell",1402,1028,0.784593437945792,"2","2"
"cell_1060","cell",1406,868,0.142247510668563,"3","3"
"cell_1061","cell",1406,969,0.284495021337127,"4","4"
"cell_1062","cell",1405,994,0.213523131672598,"0","0"
"cell_1063","cell",1407,856,0.0710732054015636,"3","3"
"cell_1064","cell",1401,1035,0.142755174875089,"1","1"
"cell_1065","cell",1403,984,0.356379187455453,"2","2"
"cell_1066","cell",1404,893,0.213675213675214,"6","6"
"cell_1067","cell",1402,1032,0.0713266761768902,"0","0"
"cell_1068","cell",1403,990,0.142551674982181,"0","0"
"cell_1069","cell",1400,983,0,"1","1"
"cell_1070","cell",1402,885,0.0713266761768902,"0","0"
"cell_1071","cell",1398,897,0.0715307582260372,"2","2"
"cell_1072","cell",1397,1089,0.143163922691482,"1","1"
"cell_1073","cell",1397,1021,0.143163922691482,"0","0"
"cell_1074","cell",1400,952,0.214285714285714,"7","7"
"cell_1075","cell",1400,974,0.428571428571429,"3","3"
"cell_1076","cell",1397,989,0.143163922691482,"0","0"
"cell_1077","cell",1401,1038,0.0713775874375446,"5","5"
"cell_1078","cell",1399,989,0.428877769835597,"0","0"
"cell_1079","cell",1395,938,0.645161290322581,"0","0"
"cell_1080","cell",1395,1005,0.14336917562724,"3","3"
"cell_1081","cell",1397,934,0.0715819613457409,"0","0"
"cell_1082","cell",1390,1081,0.215827338129496,"5","5"
"cell_1083","cell",1394,1054,1.21951219512195,"4","4"
"cell_1084","cell",1393,959,0.358937544867193,"2","2"
"cell_1085","cell",1394,999,0.0717360114777618,"0","0"
"cell_1086","cell",1387,1081,0.144196106705119,"1","1"
"cell_1087","cell",1393,1034,0.215362526920316,"0","0"
"cell_1088","cell",1391,881,0.0718907260963336,"6","6"
"cell_1089","cell",1388,1028,0.144092219020173,"0","0"
"cell_1090","cell",1391,1019,0.0718907260963336,"4","4"
"cell_1091","cell",1390,1014,0.287769784172662,"6","6"
"cell_1092","cell",1387,878,0.144196106705119,"1","1"
"cell_1093","cell",1385,897,0,"3","3"
"cell_1094","cell",1386,966,0,"0","0"
"cell_1095","cell",1380,930,0.217391304347826,"3","3"
"cell_1096","cell",1384,1358,0,"2","2"
"cell_1097","cell",1382,1015,0.289435600578871,"5","5"
"cell_1098","cell",1383,931,0,"0","0"
"cell_1099","cell",1382,1006,0.0723589001447178,"0","0"
"cell_1100","cell",1374,1021,0.291120815138282,"0","0"
"cell_1101","cell",1377,960,0.217864923747277,"2","2"
"cell_1102","cell",1376,914,0.218023255813953,"3","3"
"cell_1103","cell",1375,886,0,"3","3"
"cell_1104","cell",1373,1027,0,"5","5"
"cell_1105","cell",1374,990,0.873362445414847,"2","2"
"cell_1106","cell",1373,970,0.21849963583394,"2","2"
"cell_1107","cell",1371,992,0.145878920495988,"5","5"
"cell_1108","cell",1371,963,0.364697301239971,"2","2"
"cell_1109","cell",1371,956,0.0729394602479942,"0","0"
"cell_1110","cell",1368,1008,0.292397660818713,"0","0"
"cell_1111","cell",1366,917,0.0732064421669107,"8","8"
"cell_1112","cell",1368,952,1.0233918128655,"2","2"
"cell_1113","cell",1369,1012,0.14609203798393,"4","4"
"cell_1114","cell",1366,957,0.146412884333821,"1","1"
"cell_1115","cell",1365,949,0.21978021978022,"2","2"
"cell_1116","cell",1365,991,0,"0","0"
"cell_1117","cell",1363,939,0.0733675715333822,"0","0"
"cell_1118","cell",1366,917,0.0732064421669107,"4","4"
"cell_1119","cell",1365,1048,0.366300366300366,"5","5"
"cell_1120","cell",1365,989,0.21978021978022,"5","5"
"cell_1121","cell",1364,951,0.366568914956012,"0","0"
"cell_1122","cell",1359,931,0.22075055187638,"4","4"
"cell_1123","cell",1361,974,0.367376928728876,"1","1"
"cell_1124","cell",1361,947,0.14695077149155,"0","0"
"cell_1125","cell",1360,963,0.147058823529412,"1","1"
"cell_1126","cell",1357,941,0.0736919675755343,"3","3"
"cell_1127","cell",1361,972,0.0734753857457752,"1","1"
"cell_1128","cell",1353,972,0.147819660014782,"1","1"
"cell_1129","cell",1356,945,0.368731563421829,"0","0"
"cell_1130","cell",1351,912,0.518134715025907,"7","7"
"cell_1131","cell",1355,901,0,"3","3"
"cell_1132","cell",1357,879,0.294767870302137,"4","4"
"cell_1133","cell",1355,940,0.44280442804428,"1","1"
"cell_1134","cell",1349,969,0.0741289844329133,"2","2"
"cell_1135","cell",1351,895,0.148038490007402,"3","3"
"cell_1136","cell",1351,987,0.296076980014804,"2","2"
"cell_1137","cell",1353,831,0.221729490022173,"2","2"
"cell_1138","cell",1353,894,0.221729490022173,"6","6"
"cell_1139","cell",1353,982,0.369549150036955,"4","4"
"cell_1140","cell",1351,981,0.222057735011103,"0","0"
"cell_1141","cell",1348,979,0.148367952522255,"0","0"
"cell_1142","cell",1351,780,0.74019245003701,"1","1"
"cell_1143","cell",1348,996,0.519287833827893,"0","0"
"cell_1144","cell",1349,949,0.44477390659748,"0","0"
"cell_1145","cell",1350,1015,0.0740740740740741,"0","0"
"cell_1146","cell",1351,959,0.222057735011103,"2","2"
"cell_1147","cell",1347,972,0.148478099480327,"2","2"
"cell_1148","cell",1347,967,2.2271714922049,"5","5"
"cell_1149","cell",1346,969,0.445765230312036,"0","0"
"cell_1150","cell",1346,849,0.0742942050520059,"3","3"
"cell_1151","cell",1344,1044,0.669642857142857,"5","5"
"cell_1152","cell",1342,976,1.26676602086438,"3","3"
"cell_1153","cell",1341,973,0.745712155108128,"2","2"
"cell_1154","cell",1343,930,0.223380491437081,"0","0"
"cell_1155","cell",1344,950,0.0744047619047619,"0","0"
"cell_1156","cell",1344,1018,0.595238095238095,"4","4"
"cell_1157","cell",1341,949,0.447427293064877,"0","0"
"cell_1158","cell",1341,865,0.372856077554064,"1","1"
"cell_1159","cell",1341,963,0.298284862043251,"0","0"
"cell_1160","cell",1343,945,0.0744601638123604,"0","0"
"cell_1161","cell",1335,964,0.224719101123596,"2","2"
"cell_1162","cell",1342,917,0.0745156482861401,"7","7"
"cell_1163","cell",1340,987,0.373134328358209,"6","6"
"cell_1164","cell",1341,763,0.0745712155108128,"0","0"
"cell_1165","cell",1337,963,0.897531787584144,"2","2"
"cell_1166","cell",1339,956,0.0746825989544436,"0","0"
"cell_1167","cell",1325,933,0.452830188679245,"4","4"
"cell_1168","cell",1339,956,0.298730395817774,"0","0"
"cell_1169","cell",1339,916,0.373412994772218,"3","3"
"cell_1170","cell",1337,904,0.37397157816006,"2","2"
"cell_1171","cell",1338,1329,0.298953662182362,"0","0"
"cell_1172","cell",1336,861,0.823353293413174,"3","3"
"cell_1173","cell",1332,1019,0.225225225225225,"4","4"
"cell_1174","cell",1335,880,0.0749063670411985,"6","6"
"cell_1175","cell",1334,954,0.0749625187406297,"0","0"
"cell_1176","cell",1334,948,0.224887556221889,"1","1"
"cell_1177","cell",1332,873,0.15015015015015,"0","0"
"cell_1178","cell",1335,932,0.299625468164794,"0","0"
"cell_1179","cell",1334,910,0.524737631184408,"3","3"
"cell_1180","cell",1330,946,0.225563909774436,"1","1"
"cell_1181","cell",1330,995,0.225563909774436,"5","5"
"cell_1182","cell",1334,952,0.0749625187406297,"0","0"
"cell_1183","cell",1330,873,0.601503759398496,"0","0"
"cell_1184","cell",1333,915,0.150037509377344,"1","1"
"cell_1185","cell",1323,1023,1.28495842781557,"0","0"
"cell_1186","cell",1329,1013,0.225733634311512,"2","2"
"cell_1187","cell",1328,977,0.301204819277108,"0","0"
"cell_1188","cell",1324,959,0.151057401812689,"2","2"
"cell_1189","cell",1326,874,0.678733031674208,"6","6"
"cell_1190","cell",1326,974,0,"1","1"
"cell_1191","cell",1323,1018,0.0755857898715042,"5","5"
"cell_1192","cell",1324,976,0,"0","0"
"cell_1193","cell",1322,970,0.151285930408472,"4","4"
"cell_1194","cell",1321,937,0.0757002271006813,"0","0"
"cell_1195","cell",1321,983,0.151400454201363,"0","0"
"cell_1196","cell",1321,928,0.151400454201363,"4","4"
"cell_1197","cell",1322,962,0.529500756429652,"2","2"
"cell_1198","cell",1320,915,0.303030303030303,"4","4"
"cell_1199","cell",1318,983,0.531107738998483,"0","0"
"cell_1200","cell",1319,858,0.0758150113722517,"3","3"
"cell_1201","cell",1313,942,0.0761614623000762,"0","0"
"cell_1202","cell",1317,987,0.0759301442672741,"4","4"
"cell_1203","cell",1314,972,0.30441400304414,"0","0"
"cell_1204","cell",1316,931,0.0759878419452888,"4","4"
"cell_1205","cell",1313,1037,0.0761614623000762,"0","0"
"cell_1206","cell",1313,936,0.228484386900228,"0","0"
"cell_1207","cell",1312,980,0,"1","1"
"cell_1208","cell",1310,937,0.458015267175573,"4","4"
"cell_1209","cell",1313,890,0,"0","0"
"cell_1210","cell",1312,893,0.457317073170732,"1","1"
"cell_1211","cell",1306,984,0.153139356814701,"4","4"
"cell_1212","cell",1309,932,0.152788388082506,"4","4"
"cell_1213","cell",1305,918,0.383141762452107,"4","4"
"cell_1214","cell",1309,878,0.152788388082506,"4","4"
"cell_1215","cell",1308,936,0.458715596330275,"0","0"
"cell_1216","cell",1308,966,0.152905198776758,"1","1"
"cell_1217","cell",1307,907,0,"4","4"
"cell_1218","cell",1305,975,0.0766283524904215,"0","0"
"cell_1219","cell",1306,961,0.229709035222052,"1","1"
"cell_1220","cell",1306,941,0.382848392036753,"2","2"
"cell_1221","cell",1304,977,0.306748466257669,"2","2"
"cell_1222","cell",1304,970,0.920245398773006,"0","0"
"cell_1223","cell",1300,987,0.230769230769231,"2","2"
"cell_1224","cell",1299,917,0.0769822940723634,"0","0"
"cell_1225","cell",1295,872,1.08108108108108,"3","3"
"cell_1226","cell",1302,921,0.0768049155145929,"1","1"
"cell_1227","cell",1298,935,0.154083204930663,"3","3"
"cell_1228","cell",1298,988,0.770416024653313,"0","0"
"cell_1229","cell",1298,925,0.385208012326656,"2","2"
"cell_1230","cell",1300,893,0.384615384615385,"3","3"
"cell_1231","cell",1296,980,0.540123456790123,"5","5"
"cell_1232","cell",1296,997,0.771604938271605,"4","4"
"cell_1233","cell",1298,923,0.0770416024653313,"0","0"
"cell_1234","cell",1294,907,0.386398763523957,"2","2"
"cell_1235","cell",1297,919,0.23130300693909,"0","0"
"cell_1236","cell",1294,931,0.0772797527047913,"1","1"
"cell_1237","cell",1289,889,0.155159038013964,"0","0"
"cell_1238","cell",1293,917,0.154679040989946,"1","1"
"cell_1239","cell",1292,913,0.232198142414861,"1","1"
"cell_1240","cell",1291,966,0.542215336948102,"0","0"
"cell_1241","cell",1290,974,0.232558139534884,"0","0"
"cell_1242","cell",1292,941,0.0773993808049536,"1","1"
"cell_1243","cell",1289,1022,0.310318076027929,"5","5"
"cell_1244","cell",1290,972,0.465116279069767,"5","5"
"cell_1245","cell",1292,872,0.154798761609907,"0","0"
"cell_1246","cell",1292,935,0,"0","0"
"cell_1247","cell",1289,926,0.310318076027929,"2","2"
"cell_1248","cell",1287,917,0.621600621600622,"7","7"
"cell_1249","cell",1290,928,0.697674418604651,"2","2"
"cell_1250","cell",1287,965,0.0777000777000777,"5","5"
"cell_1251","cell",1285,960,0.466926070038911,"5","5"
"cell_1252","cell",1282,893,0.702028081123245,"6","6"
"cell_1253","cell",1286,860,0.544323483670295,"3","3"
"cell_1254","cell",1288,1275,0.077639751552795,"0","0"
"cell_1255","cell",1287,834,0.621600621600622,"6","6"
"cell_1256","cell",1284,881,0.233644859813084,"7","7"
"cell_1257","cell",1280,895,0.078125,"3","3"
"cell_1258","cell",1279,842,0.234558248631744,"3","3"
"cell_1259","cell",1285,944,0.233463035019455,"0","0"
"cell_1260","cell",1282,910,0.702028081123245,"7","7"
"cell_1261","cell",1282,978,0.15600624024961,"0","0"
"cell_1262","cell",1282,939,0.390015600624025,"6","6"
"cell_1263","cell",1283,958,0.155884645362432,"1","1"
"cell_1264","cell",1284,862,0.0778816199376947,"1","1"
"cell_1265","cell",1282,916,0.234009360374415,"0","0"
"cell_1266","cell",1280,836,0.9375,"2","2"
"cell_1267","cell",1279,941,0.0781860828772478,"0","0"
"cell_1268","cell",1279,946,0.0781860828772478,"1","1"
"cell_1269","cell",1280,888,0.15625,"3","3"
"cell_1270","cell",1279,926,0.156372165754496,"0","0"
"cell_1271","cell",1277,921,0.469851213782302,"0","0"
"cell_1272","cell",1274,889,0.470957613814757,"3","3"
"cell_1273","cell",1277,901,0.0783085356303837,"4","4"
"cell_1274","cell",1277,955,0.469851213782302,"2","2"
"cell_1275","cell",1278,955,0.234741784037559,"4","4"
"cell_1276","cell",1274,879,0,"7","7"
"cell_1277","cell",1276,928,0.156739811912226,"1","1"
"cell_1278","cell",1272,816,0.393081761006289,"3","3"
"cell_1279","cell",1274,882,0.156985871271586,"0","0"
"cell_1280","cell",1270,898,0.15748031496063,"0","0"
"cell_1281","cell",1275,893,0.0784313725490196,"0","0"
"cell_1282","cell",1272,868,0.314465408805031,"0","0"
"cell_1283","cell",1273,802,0,"3","3"
"cell_1284","cell",1268,909,0.55205047318612,"1","1"
"cell_1285","cell",1272,829,0.0786163522012579,"6","6"
"cell_1286","cell",1272,915,0.0786163522012579,"4","4"
"cell_1287","cell",1273,878,0.157109190887667,"2","2"
"cell_1288","cell",1272,848,0.471698113207547,"1","1"
"cell_1289","cell",1270,930,0.31496062992126,"0","0"
"cell_1290","cell",1268,864,0,"1","1"
"cell_1291","cell",1268,855,0.0788643533123028,"4","4"
"cell_1292","cell",1267,892,0,"4","4"
"cell_1293","cell",1265,920,0,"0","0"
"cell_1294","cell",1265,917,0.316205533596838,"2","2"
"cell_1295","cell",1266,895,0,"1","1"
"cell_1296","cell",1258,878,0.158982511923688,"3","3"
"cell_1297","cell",1264,948,0.0791139240506329,"1","1"
"cell_1298","cell",1259,852,0.476568705321684,"3","3"
"cell_1299","cell",1264,895,0,"0","0"
"cell_1300","cell",1257,885,0.159108989657916,"2","2"
"cell_1301","cell",1262,951,0.396196513470681,"2","2"
"cell_1302","cell",1259,1248,0.317712470214456,"3","3"
"cell_1303","cell",1257,841,0.0795544948289578,"8","8"
"cell_1304","cell",1258,877,0.158982511923688,"3","3"
"cell_1305","cell",1260,839,0.0793650793650794,"4","4"
"cell_1306","cell",1255,955,0.159362549800797,"4","4"
"cell_1307","cell",1259,918,0.238284352660842,"0","0"
"cell_1308","cell",1258,855,0.158982511923688,"3","3"
"cell_1309","cell",1258,871,0,"1","1"
"cell_1310","cell",1256,887,0.159235668789809,"1","1"
"cell_1311","cell",1252,843,0.0798722044728434,"3","3"
"cell_1312","cell",1254,866,0,"3","3"
"cell_1313","cell",1252,901,0.0798722044728434,"5","5"
"cell_1314","cell",1254,903,0.398724082934609,"0","0"
"cell_1315","cell",1252,848,0.0798722044728434,"3","3"
"cell_1316","cell",1250,940,0.08,"6","6"
"cell_1317","cell",1251,945,0.319744204636291,"1","1"
"cell_1318","cell",1250,937,0.16,"1","1"
"cell_1319","cell",1246,799,0.642054574638844,"3","3"
"cell_1320","cell",1245,949,0.0803212851405622,"5","5"
"cell_1321","cell",1248,945,0.32051282051282,"0","0"
"cell_1322","cell",1243,886,0,"8","8"
"cell_1323","cell",1246,867,0.240770465489567,"3","3"
"cell_1324","cell",1242,978,0.161030595813205,"0","0"
"cell_1325","cell",1243,936,0.160901045856798,"4","4"
"cell_1326","cell",1245,807,0.642570281124498,"3","3"
"cell_1327","cell",1242,902,0.0805152979066023,"2","2"
"cell_1328","cell",1246,899,0,"1","1"
"cell_1329","cell",1242,861,0.402576489533011,"3","3"
"cell_1330","cell",1245,928,0.160642570281124,"2","2"
"cell_1331","cell",1243,887,0,"0","0"
"cell_1332","cell",1241,949,0.16116035455278,"5","5"
"cell_1333","cell",1242,862,0.322061191626409,"1","1"
"cell_1334","cell",1242,945,0.402576489533011,"5","5"
"cell_1335","cell",1237,802,0.0808407437348424,"3","3"
"cell_1336","cell",1240,905,0.241935483870968,"2","2"
"cell_1337","cell",1242,892,0.402576489533011,"2","2"
"cell_1338","cell",1238,902,0.323101777059774,"1","1"
"cell_1339","cell",1241,896,0.24174053182917,"1","1"
"cell_1340","cell",1240,934,0.241935483870968,"4","4"
"cell_1341","cell",1239,893,0.0807102502017756,"1","1"
"cell_1342","cell",1236,888,0.242718446601942,"0","0"
"cell_1343","cell",1235,886,0.566801619433198,"0","0"
"cell_1344","cell",1232,825,0.0811688311688312,"3","3"
"cell_1345","cell",1235,912,0.242914979757085,"2","2"
"cell_1346","cell",1233,819,0.08110300081103,"3","3"
"cell_1347","cell",1229,878,0.48820179007323,"2","2"
"cell_1348","cell",1228,896,0.407166123778502,"6","6"
"cell_1349","cell",1231,824,0.16246953696182,"7","7"
"cell_1350","cell",1231,787,0.24370430544273,"1","1"
"cell_1351","cell",1225,946,2.12244897959184,"0","0"
"cell_1352","cell",1227,970,0.0814995925020375,"1","1"
"cell_1353","cell",1228,958,0,"8","8"
"cell_1354","cell",1227,924,0.162999185004075,"0","0"
"cell_1355","cell",1229,932,1.87144019528072,"0","0"
"cell_1356","cell",1228,806,0.162866449511401,"3","3"
"cell_1357","cell",1228,855,0.0814332247557003,"0","0"
"cell_1358","cell",1223,902,0.163532297628782,"6","6"
"cell_1359","cell",1227,879,0.0814995925020375,"4","4"
"cell_1360","cell",1225,911,0,"6","6"
"cell_1361","cell",1222,898,0,"5","5"
"cell_1362","cell",1223,892,0.163532297628782,"0","0"
"cell_1363","cell",1222,879,0.16366612111293,"8","8"
"cell_1364","cell",1224,885,0.0816993464052288,"5","5"
"cell_1365","cell",1222,914,0.900163666121113,"2","2"
"cell_1366","cell",1222,786,0.654664484451719,"3","3"
"cell_1367","cell",1222,739,0,"6","6"
"cell_1368","cell",1220,921,0.163934426229508,"5","5"
"cell_1369","cell",1222,879,0.409165302782324,"2","2"
"cell_1370","cell",1219,882,0.0820344544708778,"0","0"
"cell_1371","cell",1220,867,0.245901639344262,"2","2"
"cell_1372","cell",1220,906,0.0819672131147541,"4","4"
"cell_1373","cell",1219,864,0.0820344544708778,"0","0"
"cell_1374","cell",1217,915,0.246507806080526,"1","1"
"cell_1375","cell",1216,825,0.411184210526316,"2","2"
"cell_1376","cell",1215,856,1.06995884773663,"2","2"
"cell_1377","cell",1215,908,0.0823045267489712,"4","4"
"cell_1378","cell",1211,896,0.0825763831544178,"0","0"
"cell_1379","cell",1210,949,0.165289256198347,"4","4"
"cell_1380","cell",1213,757,0.329760923330585,"0","0"
"cell_1381","cell",1213,906,0.412201154163232,"2","2"
"cell_1382","cell",1211,873,0,"0","0"
"cell_1383","cell",1209,824,0.0827129859387924,"3","3"
"cell_1384","cell",1209,843,0.0827129859387924,"4","4"
"cell_1385","cell",1209,849,0.496277915632754,"1","1"
"cell_1386","cell",1204,838,0.0830564784053156,"8","8"
"cell_1387","cell",1198,906,0,"4","4"
"cell_1388","cell",1207,804,0.0828500414250207,"3","3"
"cell_1389","cell",1204,783,0.249169435215947,"3","3"
