"","orig.ident","nCount_RNA","nFeature_RNA","percent.mt","RNA_snn_res.0.8","seurat_clusters"
"cell_1431","cell",1764,1226,0.453514739229025,"0","0"
"cell_1432","cell",1758,1193,2.90102389078498,"2","2"
"cell_1433","cell",1755,1178,0.341880341880342,"1","1"
"cell_1434","cell",1754,1224,0.228050171037628,"0","0"
"cell_1435","cell",1749,1097,0.971983990851915,"4","4"
"cell_1436","cell",1750,1172,0.342857142857143,"5","5"
"cell_1437","cell",1752,1145,0.171232876712329,"3","3"
"cell_1438","cell",1742,1207,0.114810562571757,"0","0"
"cell_1439","cell",1744,1163,0.630733944954128,"1","1"
"cell_1440","cell",1740,965,0.632183908045977,"9","9"
"cell_1441","cell",1744,1252,0.630733944954128,"0","0"
"cell_1442","cell",1743,1039,0.917957544463568,"1","1"
"cell_1443","cell",1741,1198,1.32107983917289,"1","1"
"cell_1444","cell",1738,1148,0.0575373993095512,"0","0"
"cell_1445","cell",1737,1205,0.172711571675302,"5","5"
"cell_1446","cell",1734,1180,0.288350634371396,"2","2"
"cell_1448","cell",1726,1199,0.52143684820394,"4","4"
"cell_1449","cell",1728,1057,1.44675925925926,"3","3"
"cell_1450","cell",1727,1171,1.10017371163868,"2","2"
"cell_1451","cell",1725,1102,1.15942028985507,"7","7"
"cell_1452","cell",1724,991,0.870069605568445,"3","3"
"cell_1453","cell",1724,1234,0.0580046403712297,"3","3"
"cell_1454","cell",1718,1099,1.22235157159488,"2","2"
"cell_1455","cell",1721,1189,1.39453805926787,"1","1"
"cell_1456","cell",1715,1074,0.349854227405248,"8","8"
"cell_1457","cell",1715,1037,0.233236151603499,"8","8"
"cell_1458","cell",1718,1047,0.349243306169965,"1","1"
"cell_1459","cell",1717,1124,0.81537565521258,"3","3"
"cell_1460","cell",1711,1210,0.116890707188778,"0","0"
"cell_1461","cell",1711,1204,1.05201636469901,"2","2"
"cell_1462","cell",1706,1221,0.41031652989449,"0","0"
"cell_1463","cell",1709,1189,1.3458162668227,"3","3"
"cell_1464","cell",1705,1305,0.351906158357771,"5","5"
"cell_1465","cell",1704,1093,0.234741784037559,"4","4"
"cell_1466","cell",1705,1141,0.351906158357771,"3","3"
"cell_1467","cell",1703,1151,0.645918966529654,"0","0"
"cell_1468","cell",1701,1167,0.411522633744856,"3","3"
"cell_1469","cell",1693,1083,0.295333727111636,"9","9"
"cell_1470","cell",1696,1043,0.530660377358491,"8","8"
"cell_1471","cell",1692,1128,0.118203309692671,"8","8"
"cell_1472","cell",1694,1132,0.236127508854782,"1","1"
"cell_1473","cell",1694,1254,0.177095631641086,"1","1"
"cell_1474","cell",1691,990,0.295683027794205,"7","7"
"cell_1475","cell",1692,1137,1.53664302600473,"0","0"
"cell_1476","cell",1679,1054,0.119118522930316,"0","0"
"cell_1477","cell",1689,1247,0.177619893428064,"1","1"
"cell_1478","cell",1686,995,2.72835112692764,"8","8"
"cell_1479","cell",1687,1237,0.533491404860699,"1","1"
"cell_1480","cell",1682,1170,1.01070154577883,"3","3"
"cell_1481","cell",1682,1035,0.416171224732461,"0","0"
"cell_1482","cell",1681,1027,0.892325996430696,"9","9"
"cell_1483","cell",1684,1101,0.593824228028504,"3","3"
"cell_1484","cell",1681,1102,0.297441998810232,"0","0"
"cell_1485","cell",1678,955,0.238379022646007,"9","9"
"cell_1486","cell",1676,1054,0.0596658711217184,"1","1"
"cell_1487","cell",1676,1011,0.536992840095465,"3","3"
"cell_1488","cell",1671,983,0.718132854578097,"4","4"
"cell_1489","cell",1671,1068,0.119688809096349,"8","8"
"cell_1490","cell",1668,941,0.419664268585132,"4","4"
"cell_1491","cell",1670,1006,0.29940119760479,"1","1"
"cell_1492","cell",1665,1104,0.12012012012012,"7","7"
"cell_1493","cell",1663,1306,0.120264582080577,"1","1"
"cell_1494","cell",1658,1133,0.60313630880579,"2","2"
"cell_1495","cell",1653,1148,0.483968542044767,"7","7"
"cell_1496","cell",1658,1087,0.241254523522316,"2","2"
"cell_1497","cell",1655,1132,0,"5","5"
"cell_1498","cell",1656,1010,0.905797101449275,"2","2"
"cell_1499","cell",1653,1135,1.4519056261343,"5","5"
"cell_1500","cell",1655,1065,0.181268882175227,"2","2"
"cell_1501","cell",1646,1089,0.303766707168894,"2","2"
"cell_1502","cell",1640,1173,0.548780487804878,"5","5"
"cell_1503","cell",1642,1091,0.0609013398294762,"1","1"
"cell_1504","cell",1637,1613,0.30543677458766,"1","1"
"cell_1505","cell",1638,1235,0.061050061050061,"1","1"
"cell_1506","cell",1634,979,0.367197062423501,"8","8"
"cell_1507","cell",1632,1203,0.919117647058824,"5","5"
"cell_1508","cell",1635,1199,1.52905198776758,"3","3"
"cell_1509","cell",1635,1224,1.34556574923547,"7","7"
"cell_1510","cell",1638,1120,0.244200244200244,"1","1"
"cell_1511","cell",1630,1188,0.368098159509202,"0","0"
"cell_1512","cell",1628,1152,0.122850122850123,"0","0"
"cell_1513","cell",1626,1234,0.676506765067651,"5","5"
"cell_1514","cell",1623,1215,0.123228589032656,"1","1"
"cell_1515","cell",1617,949,0.989486703772418,"0","0"
"cell_1516","cell",1620,1157,0.185185185185185,"0","0"
"cell_1517","cell",1612,991,2.60545905707196,"7","7"
"cell_1518","cell",1610,1084,0.248447204968944,"1","1"
"cell_1519","cell",1610,1176,0.062111801242236,"3","3"
"cell_1520","cell",1608,955,0.621890547263682,"2","2"
"cell_1521","cell",1601,1175,0.18738288569644,"5","5"
"cell_1522","cell",1607,973,1.80460485376478,"2","2"
"cell_1523","cell",1602,1113,0.436953807740325,"4","4"
"cell_1524","cell",1602,1057,0.249687890137328,"4","4"
"cell_1525","cell",1596,1177,0.18796992481203,"0","0"
"cell_1526","cell",1597,977,0.751408891671885,"9","9"
"cell_1527","cell",1597,1092,0,"4","4"
"cell_1528","cell",1595,833,0.313479623824451,"9","9"
"cell_1529","cell",1595,838,0.188087774294671,"4","4"
"cell_1530","cell",1592,1055,0.50251256281407,"4","4"
"cell_1531","cell",1588,940,0.377833753148615,"0","0"
"cell_1532","cell",1582,919,0.884955752212389,"9","9"
"cell_1533","cell",1581,997,1.26502213788741,"2","2"
"cell_1534","cell",1578,1025,0.950570342205323,"2","2"
"cell_1536","cell",1572,1049,0.318066157760814,"5","5"
"cell_1537","cell",1564,889,1.66240409207161,"2","2"
"cell_1538","cell",1558,1128,0.256739409499358,"1","1"
"cell_1539","cell",1565,933,0.191693290734824,"9","9"
"cell_1540","cell",1565,973,0,"1","1"
"cell_1541","cell",1567,1028,1.46777281429483,"2","2"
"cell_1542","cell",1561,1020,0.25624599615631,"4","4"
"cell_1543","cell",1562,1124,0.640204865556978,"0","0"
"cell_1544","cell",1559,1138,0.128287363694676,"3","3"
"cell_1545","cell",1558,988,1.15532734274711,"0","0"
"cell_1546","cell",1555,1111,0.578778135048232,"3","3"
"cell_1547","cell",1555,1102,0.321543408360129,"5","5"
"cell_1548","cell",1551,1106,0.386847195357834,"4","4"
"cell_1549","cell",1549,1032,0.451904454486766,"4","4"
"cell_1550","cell",1549,1183,0.451904454486766,"3","3"
"cell_1551","cell",1546,1152,0.388098318240621,"1","1"
"cell_1552","cell",1542,1064,0.194552529182879,"4","4"
"cell_1553","cell",1546,1137,0.776196636481242,"1","1"
"cell_1554","cell",1545,1067,0.906148867313916,"7","7"
"cell_1555","cell",1540,1053,0.649350649350649,"8","8"
"cell_1556","cell",1533,1007,0.0652315720808871,"4","4"
"cell_1557","cell",1530,1137,0.457516339869281,"3","3"
"cell_1558","cell",1531,987,0.391900718484651,"1","1"
"cell_1559","cell",1529,1131,0.196206671026815,"0","0"
"cell_1560","cell",1523,1057,0.459619172685489,"2","2"
"cell_1561","cell",1524,954,0.131233595800525,"0","0"
"cell_1562","cell",1525,1123,0.327868852459016,"0","0"
"cell_1563","cell",1525,1135,1.37704918032787,"2","2"
"cell_1564","cell",1522,1139,0.197109067017083,"5","5"
"cell_1565","cell",1517,1073,0.1977587343441,"0","0"
"cell_1566","cell",1523,1090,0.656598818122127,"2","2"
"cell_1567","cell",1523,902,0.0656598818122127,"3","3"
"cell_1568","cell",1522,1184,0.657030223390276,"2","2"
"cell_1569","cell",1520,1029,3.02631578947368,"6","6"
"cell_1570","cell",1517,1023,0.593276203032301,"2","2"
"cell_1571","cell",1518,1042,0.592885375494071,"2","2"
"cell_1572","cell",1518,1055,0.263504611330698,"3","3"
"cell_1573","cell",1512,871,0.330687830687831,"4","4"
"cell_1574","cell",1510,1112,0.33112582781457,"7","7"
"cell_1575","cell",1503,1063,0.0665335994677312,"2","2"
"cell_1576","cell",1505,976,0.0664451827242525,"0","0"
"cell_1577","cell",1504,1115,0.332446808510638,"0","0"
"cell_1578","cell",1501,973,0.266489007328448,"10","10"
"cell_1579","cell",1504,1047,1.46276595744681,"2","2"
"cell_1580","cell",1496,1035,0.935828877005348,"0","0"
"cell_1581","cell",1497,1042,0.133600534402138,"3","3"
"cell_1582","cell",1499,1062,1.00066711140761,"3","3"
"cell_1583","cell",1496,1026,3.00802139037433,"2","2"
"cell_1584","cell",1495,982,0.468227424749164,"2","2"
"cell_1585","cell",1492,968,0.268096514745308,"2","2"
"cell_1586","cell",1487,954,0.201748486886348,"8","8"
"cell_1587","cell",1486,1053,0.201884253028264,"0","0"
"cell_1588","cell",1488,1012,0,"0","0"
"cell_1589","cell",1486,1010,0.53835800807537,"4","4"
"cell_1590","cell",1484,1024,1.1455525606469,"3","3"
"cell_1591","cell",1476,1050,0.203252032520325,"7","7"
"cell_1592","cell",1481,1135,0.135043889264011,"5","5"
"cell_1593","cell",1482,967,0.269905533063428,"2","2"
"cell_1594","cell",1477,1041,1.8957345971564,"8","8"
"cell_1595","cell",1480,1025,0.27027027027027,"4","4"
"cell_1596","cell",1470,998,0.884353741496599,"8","8"
"cell_1597","cell",1479,1005,2.02839756592292,"2","2"
"cell_1598","cell",1477,944,1.0155721056195,"2","2"
"cell_1599","cell",1473,1049,0.135777325186694,"0","0"
"cell_1600","cell",1478,870,0.3382949932341,"3","3"
"cell_1601","cell",1475,1038,0.135593220338983,"6","6"
"cell_1602","cell",1473,1068,0.203665987780041,"4","4"
"cell_1603","cell",1466,1018,0.136425648021828,"5","5"
"cell_1604","cell",1474,985,0.135685210312076,"1","1"
"cell_1605","cell",1471,1049,0.203942895989123,"0","0"
"cell_1606","cell",1467,970,0.5453306066803,"2","2"
"cell_1607","cell",1467,969,0.408997955010225,"8","8"
"cell_1608","cell",1463,937,1.77717019822283,"7","7"
"cell_1609","cell",1461,1002,0.616016427104723,"10","10"
"cell_1610","cell",1464,1102,0.136612021857924,"2","2"
"cell_1611","cell",1460,1018,0.616438356164384,"1","1"
"cell_1612","cell",1461,1040,0.54757015742642,"1","1"
"cell_1613","cell",1461,965,0.27378507871321,"8","8"
"cell_1614","cell",1458,1047,0.274348422496571,"5","5"
"cell_1615","cell",1456,963,0.480769230769231,"8","8"
"cell_1616","cell",1455,952,0.0687285223367698,"5","5"
"cell_1617","cell",1450,1094,1.93103448275862,"2","2"
"cell_1618","cell",1451,920,0.275671950379049,"8","8"
"cell_1619","cell",1450,1044,0.137931034482759,"5","5"
"cell_1620","cell",1445,877,2.9757785467128,"9","9"
"cell_1621","cell",1445,964,0.346020761245675,"8","8"
"cell_1622","cell",1443,877,0.97020097020097,"4","4"
"cell_1623","cell",1445,954,0.761245674740484,"1","1"
"cell_1624","cell",1444,1075,0,"0","0"
"cell_1625","cell",1438,1079,0.0695410292072323,"5","5"
"cell_1626","cell",1436,1124,0.278551532033426,"5","5"
"cell_1627","cell",1436,1086,0.487465181058496,"3","3"
"cell_1628","cell",1436,1113,0.139275766016713,"1","1"
"cell_1629","cell",1434,1012,2.51046025104602,"7","7"
"cell_1630","cell",1433,1106,0.209351011863224,"2","2"
"cell_1631","cell",1434,1044,1.11576011157601,"1","1"
"cell_1632","cell",1434,943,0.697350069735007,"2","2"
"cell_1633","cell",1434,1089,0.278940027894003,"0","0"
"cell_1634","cell",1429,895,2.37928621413576,"4","4"
"cell_1635","cell",1427,973,0.0700770847932726,"8","8"
"cell_1636","cell",1424,1024,0.0702247191011236,"0","0"
"cell_1637","cell",1427,851,0.28030833917309,"1","1"
"cell_1638","cell",1425,855,0.982456140350877,"1","1"
"cell_1639","cell",1422,992,0.421940928270042,"4","4"
"cell_1640","cell",1423,1006,1.75685172171469,"1","1"
"cell_1641","cell",1422,948,2.25035161744022,"2","2"
"cell_1642","cell",1421,1000,0.422237860661506,"3","3"
"cell_1643","cell",1418,941,3.38504936530324,"4","4"
"cell_1644","cell",1418,1112,0.141043723554302,"0","0"
"cell_1645","cell",1419,924,1.40944326990839,"2","2"
"cell_1646","cell",1416,986,0.988700564971752,"0","0"
"cell_1647","cell",1416,966,0.564971751412429,"8","8"
"cell_1648","cell",1414,911,0.848656294200849,"5","5"
"cell_1649","cell",1412,991,0.708215297450425,"2","2"
"cell_1650","cell",1412,951,3.61189801699717,"2","2"
"cell_1651","cell",1414,1048,0,"1","1"
"cell_1652","cell",1408,742,0.213068181818182,"9","9"
"cell_1653","cell",1405,988,0.284697508896797,"1","1"
"cell_1654","cell",1405,1046,0.355871886120996,"5","5"
"cell_1655","cell",1405,1057,0.142348754448399,"6","6"
"cell_1656","cell",1401,976,0.142755174875089,"1","1"
"cell_1657","cell",1399,964,0,"10","10"
"cell_1658","cell",1391,1039,0.287562904385334,"0","0"
"cell_1659","cell",1397,1089,0.78740157480315,"0","0"
"cell_1660","cell",1396,849,0.143266475644699,"9","9"
"cell_1661","cell",1392,955,0.21551724137931,"0","0"
"cell_1662","cell",1389,984,0.791936645068395,"4","4"
"cell_1663","cell",1389,959,0.359971202303816,"7","7"
"cell_1664","cell",1385,904,0.72202166064982,"3","3"
"cell_1665","cell",1385,1106,0.144404332129964,"1","1"
"cell_1666","cell",1378,926,0.725689404934688,"4","4"
"cell_1667","cell",1381,914,0.0724112961622013,"8","8"
"cell_1668","cell",1381,921,0.651701665459812,"4","4"
"cell_1669","cell",1381,1022,0.217233888486604,"0","0"
"cell_1670","cell",1381,886,0.289645184648805,"3","3"
"cell_1671","cell",1381,1035,0,"0","0"
"cell_1672","cell",1376,949,0.581395348837209,"2","2"
"cell_1673","cell",1371,1064,0.218818380743982,"5","5"
"cell_1674","cell",1373,833,0.436999271667881,"3","3"
"cell_1675","cell",1370,1038,0.510948905109489,"4","4"
"cell_1676","cell",1372,878,0.583090379008746,"0","0"
"cell_1677","cell",1371,942,1.31291028446389,"2","2"
"cell_1678","cell",1371,1012,0.364697301239971,"3","3"
"cell_1679","cell",1368,860,0.146198830409357,"9","9"
"cell_1680","cell",1367,772,0.658376005852231,"2","2"
"cell_1681","cell",1367,897,3.73079736649598,"2","2"
"cell_1682","cell",1364,857,0.733137829912023,"9","9"
"cell_1683","cell",1360,1024,0.0735294117647059,"3","3"
"cell_1684","cell",1360,1002,0.294117647058824,"4","4"
"cell_1685","cell",1361,967,0.220426157237326,"1","1"
"cell_1686","cell",1361,898,0.587803085966201,"3","3"
"cell_1687","cell",1354,982,0,"0","0"
"cell_1688","cell",1358,792,0.368188512518409,"9","9"
"cell_1689","cell",1354,908,0.51698670605613,"8","8"
"cell_1690","cell",1354,830,0.886262924667651,"2","2"
"cell_1691","cell",1350,938,0.0740740740740741,"1","1"
"cell_1692","cell",1351,874,0.148038490007402,"0","0"
"cell_1693","cell",1349,1009,0,"5","5"
"cell_1694","cell",1352,952,1.4792899408284,"2","2"
"cell_1695","cell",1347,918,0.519673348181143,"3","3"
"cell_1696","cell",1342,987,0.22354694485842,"5","5"
"cell_1697","cell",1343,968,0.0744601638123604,"5","5"
"cell_1698","cell",1340,962,0.895522388059702,"2","2"
"cell_1699","cell",1343,808,0.372300819061802,"3","3"
"cell_1700","cell",1340,936,0.447761194029851,"3","3"
"cell_1701","cell",1341,938,0.223713646532438,"2","2"
"cell_1702","cell",1335,900,0.449438202247191,"8","8"
"cell_1703","cell",1339,956,0.298730395817774,"6","6"
"cell_1704","cell",1336,894,0.29940119760479,"3","3"
"cell_1705","cell",1338,906,1.94319880418535,"2","2"
"cell_1706","cell",1337,918,0.299177262528048,"0","0"
"cell_1707","cell",1334,954,0.449775112443778,"0","0"
"cell_1708","cell",1335,917,0.674157303370786,"8","8"
"cell_1709","cell",1337,860,1.04712041884817,"2","2"
"cell_1710","cell",1337,891,0.37397157816006,"3","3"
"cell_1711","cell",1335,878,0.149812734082397,"1","1"
"cell_1712","cell",1333,947,0.900225056264066,"3","3"
"cell_1713","cell",1331,939,0.525920360631104,"2","2"
"cell_1714","cell",1326,976,0.377073906485671,"0","0"
"cell_1715","cell",1323,916,1.13378684807256,"2","2"
"cell_1716","cell",1323,863,0.151171579743008,"10","10"
"cell_1717","cell",1322,976,0.605143721633888,"2","2"
"cell_1718","cell",1322,1019,0,"0","0"
"cell_1719","cell",1321,934,1.58970476911431,"2","2"
"cell_1720","cell",1320,853,0.757575757575758,"4","4"
"cell_1721","cell",1318,959,0.682852807283763,"2","2"
"cell_1722","cell",1312,993,0.38109756097561,"0","0"
"cell_1723","cell",1315,943,0,"0","0"
"cell_1724","cell",1317,993,0.0759301442672741,"1","1"
"cell_1725","cell",1314,870,0,"0","0"
"cell_1726","cell",1316,829,0.303951367781155,"4","4"
"cell_1727","cell",1314,860,1.90258751902588,"3","3"
"cell_1728","cell",1315,954,0.456273764258555,"4","4"
"cell_1729","cell",1311,942,0.61022120518688,"3","3"
"cell_1730","cell",1310,776,0.152671755725191,"0","0"
"cell_1731","cell",1308,913,0.764525993883792,"4","4"
"cell_1732","cell",1307,928,0.53557765876052,"3","3"
"cell_1733","cell",1306,983,0.306278713629403,"3","3"
"cell_1734","cell",1304,847,0.460122699386503,"1","1"
"cell_1735","cell",1296,850,2.62345679012346,"2","2"
"cell_1736","cell",1298,885,0.693374422187982,"7","7"
"cell_1737","cell",1298,913,0.539291217257319,"0","0"
"cell_1738","cell",1298,965,0.539291217257319,"3","3"
"cell_1739","cell",1298,1004,0,"5","5"
"cell_1740","cell",1295,979,0.308880308880309,"6","6"
"cell_1741","cell",1296,984,0.0771604938271605,"0","0"
"cell_1742","cell",1293,941,0.541376643464811,"0","0"
"cell_1743","cell",1292,860,0.154798761609907,"3","3"
"cell_1744","cell",1290,953,0.930232558139535,"2","2"
"cell_1745","cell",1291,914,0.309837335398916,"3","3"
"cell_1746","cell",1288,948,0.077639751552795,"7","7"
"cell_1747","cell",1287,944,0.388500388500388,"2","2"
"cell_1748","cell",1285,865,0.311284046692607,"7","7"
"cell_1749","cell",1284,851,0.467289719626168,"0","0"
"cell_1750","cell",1280,1000,0.546875,"0","0"
"cell_1751","cell",1283,923,0.233826968043648,"0","0"
"cell_1752","cell",1280,913,0.546875,"0","0"
"cell_1753","cell",1282,900,1.17004680187207,"2","2"
"cell_1754","cell",1281,813,2.49804839968774,"7","7"
"cell_1755","cell",1281,930,1.40515222482436,"2","2"
"cell_1756","cell",1278,786,0.156494522691706,"9","9"
"cell_1757","cell",1277,927,0.391542678151919,"8","8"
"cell_1758","cell",1274,766,0.470957613814757,"8","8"
"cell_1759","cell",1276,987,0.156739811912226,"1","1"
"cell_1760","cell",1276,765,0.235109717868339,"9","9"
"cell_1761","cell",1275,869,0.313725490196078,"8","8"
"cell_1762","cell",1277,756,0.391542678151919,"1","1"
"cell_1763","cell",1271,968,1.0228166797797,"0","0"
"cell_1764","cell",1270,941,0.78740157480315,"5","5"
"cell_1765","cell",1267,895,0,"4","4"
"cell_1766","cell",1263,958,0.63341250989707,"0","0"
"cell_1767","cell",1262,934,1.03011093502377,"1","1"
"cell_1768","cell",1260,877,0.238095238095238,"4","4"
"cell_1769","cell",1255,1001,0.239043824701195,"5","5"
"cell_1770","cell",1253,926,0.558659217877095,"0","0"
"cell_1771","cell",1253,875,0.319233838786911,"3","3"
"cell_1772","cell",1250,800,0.4,"7","7"
"cell_1773","cell",1249,805,0.240192153722978,"3","3"
"cell_1774","cell",1251,865,0.319744204636291,"3","3"
"cell_1775","cell",1242,864,0.0805152979066023,"0","0"
"cell_1776","cell",1240,879,0.564516129032258,"3","3"
"cell_1777","cell",1232,824,0.487012987012987,"8","8"
"cell_1778","cell",1237,896,0.242522231204527,"0","0"
"cell_1779","cell",1236,894,0.889967637540453,"1","1"
"cell_1780","cell",1238,778,0.24232633279483,"1","1"
"cell_1781","cell",1234,883,0.243111831442464,"2","2"
"cell_1782","cell",1235,886,0.809716599190283,"0","0"
"cell_1783","cell",1234,975,0.891410048622366,"1","1"
"cell_1784","cell",1235,916,0.0809716599190283,"1","1"
"cell_1785","cell",1230,915,0.40650406504065,"3","3"
"cell_1786","cell",1233,812,0.48661800486618,"0","0"
"cell_1787","cell",1227,888,1.3039934800326,"0","0"
"cell_1788","cell",1226,911,0.32626427406199,"3","3"
"cell_1789","cell",1224,905,0.326797385620915,"5","5"
"cell_1790","cell",1224,990,2.04248366013072,"2","2"
"cell_1791","cell",1224,910,1.30718954248366,"7","7"
"cell_1792","cell",1220,755,0.0819672131147541,"9","9"
"cell_1793","cell",1218,942,0,"0","0"
"cell_1794","cell",1219,911,1.72272354388843,"1","1"
"cell_1795","cell",1217,824,0.493015612161052,"3","3"
"cell_1796","cell",1210,879,0.165289256198347,"5","5"
"cell_1797","cell",1214,836,1.4003294892916,"3","3"
"cell_1798","cell",1211,837,1.81668042939719,"0","0"
"cell_1799","cell",1206,936,2.1558872305141,"7","7"
"cell_1800","cell",1208,905,0.496688741721854,"3","3"
"cell_1801","cell",1207,859,0.0828500414250207,"1","1"
"cell_1802","cell",1208,795,0,"1","1"
"cell_1803","cell",1210,791,0.0826446280991736,"4","4"
"cell_1804","cell",1206,855,0.33167495854063,"2","2"
"cell_1805","cell",1205,775,0.16597510373444,"8","8"
"cell_1806","cell",1204,890,0.166112956810631,"0","0"
"cell_1807","cell",1206,858,0.912106135986733,"2","2"
"cell_1808","cell",1193,936,0.586756077116513,"5","5"
"cell_1809","cell",1200,852,0.666666666666667,"0","0"
"cell_1810","cell",1198,866,0.250417362270451,"2","2"
"cell_1811","cell",1196,818,0.836120401337793,"0","0"
"cell_1812","cell",1195,906,0.334728033472803,"5","5"
"cell_1813","cell",1192,939,0.0838926174496644,"4","4"
"cell_1814","cell",1187,947,0.08424599831508,"3","3"
"cell_1815","cell",1191,709,1.09151973131822,"3","3"
"cell_1816","cell",1192,783,3.52348993288591,"2","2"
"cell_1817","cell",1183,844,0.507185122569738,"8","8"
"cell_1818","cell",1188,875,0.925925925925926,"1","1"
"cell_1819","cell",1185,862,0.168776371308017,"8","8"
"cell_1820","cell",1186,857,0.168634064080944,"0","0"
"cell_1821","cell",1185,855,0.253164556962025,"8","8"
"cell_1822","cell",1185,900,0.253164556962025,"2","2"
"cell_1823","cell",1185,855,0.843881856540084,"1","1"
"cell_1824","cell",1179,732,1.18744698897371,"2","2"
"cell_1825","cell",1176,824,0.510204081632653,"2","2"
"cell_1826","cell",1172,819,0.597269624573379,"5","5"
"cell_1827","cell",1167,868,1.54241645244216,"2","2"
"cell_1828","cell",1170,818,0.512820512820513,"0","0"
"cell_1829","cell",1169,841,0.0855431993156544,"0","0"
"cell_1830","cell",1163,864,0.0859845227858985,"8","8"
"cell_1831","cell",1158,752,0.259067357512953,"4","4"
"cell_1832","cell",1159,824,0.690250215703192,"0","0"
"cell_1833","cell",1157,788,0.345721694036301,"5","5"
"cell_1834","cell",1155,804,0.0865800865800866,"3","3"
"cell_1835","cell",1155,726,1.38528138528139,"1","1"
"cell_1836","cell",1151,829,0.868809730668984,"0","0"
"cell_1837","cell",1151,683,0.52128583840139,"2","2"
"cell_1838","cell",1150,858,0.260869565217391,"2","2"
"cell_1839","cell",1144,806,0.34965034965035,"8","8"
"cell_1840","cell",1142,748,0.0875656742556918,"5","5"
"cell_1841","cell",1140,767,0.087719298245614,"8","8"
"cell_1842","cell",1143,895,0.349956255468067,"3","3"
"cell_1843","cell",1138,733,0.615114235500879,"0","0"
"cell_1844","cell",1139,796,0.526777875329236,"4","4"
"cell_1845","cell",1142,842,0.525394045534151,"0","0"
"cell_1846","cell",1141,832,0.876424189307625,"2","2"
"cell_1847","cell",1138,823,0.966608084358524,"0","0"
"cell_1848","cell",1138,751,0.878734622144113,"1","1"
"cell_1849","cell",1131,804,0,"0","0"
"cell_1850","cell",1134,874,0.17636684303351,"5","5"
"cell_1851","cell",1131,911,0.442086648983201,"1","1"
"cell_1852","cell",1134,861,0.440917107583774,"2","2"
"cell_1853","cell",1135,709,2.55506607929515,"2","2"
"cell_1854","cell",1128,913,0.0886524822695035,"0","0"
"cell_1855","cell",1133,816,2.20653133274492,"2","2"
"cell_1856","cell",1131,791,0.353669319186561,"0","0"
"cell_1857","cell",1125,808,0.177777777777778,"0","0"
"cell_1858","cell",1126,726,2.2202486678508,"7","7"
"cell_1859","cell",1123,895,0.0890471950133571,"0","0"
"cell_1860","cell",1126,796,1.59857904085258,"1","1"
"cell_1861","cell",1122,839,0.53475935828877,"5","5"
"cell_1862","cell",1121,798,0.178412132024978,"8","8"
"cell_1863","cell",1121,817,0,"0","0"
"cell_1864","cell",1120,876,0.267857142857143,"0","0"
"cell_1865","cell",1117,842,0.26857654431513,"5","5"
"cell_1866","cell",1113,784,0.269541778975741,"8","8"
"cell_1867","cell",1117,751,0.716204118173679,"3","3"
"cell_1868","cell",1116,788,0.268817204301075,"4","4"
"cell_1869","cell",1111,741,0.36003600360036,"8","8"
"cell_1870","cell",1110,824,0.45045045045045,"0","0"
"cell_1871","cell",1110,828,0.0900900900900901,"1","1"
"cell_1872","cell",1103,851,0,"5","5"
"cell_1873","cell",1109,852,0.270513976555455,"3","3"
"cell_1874","cell",1104,783,0.815217391304348,"5","5"
"cell_1875","cell",1100,805,0.545454545454546,"0","0"
"cell_1876","cell",1100,844,0.272727272727273,"3","3"
"cell_1877","cell",1099,818,0.454959053685168,"3","3"
"cell_1878","cell",1100,801,1.54545454545455,"2","2"
"cell_1879","cell",1101,828,0.635785649409628,"10","10"
"cell_1880","cell",1099,800,0.454959053685168,"4","4"
"cell_1881","cell",1096,801,1.09489051094891,"2","2"
"cell_1882","cell",1094,811,0.457038391224863,"3","3"
"cell_1883","cell",1091,755,0.73327222731439,"3","3"
"cell_1884","cell",1091,847,0.73327222731439,"1","1"
"cell_1885","cell",1092,799,1.55677655677656,"2","2"
"cell_1886","cell",1092,749,0.274725274725275,"8","8"
"cell_1887","cell",1090,832,0.275229357798165,"0","0"
"cell_1888","cell",1087,807,0.183992640294388,"0","0"
"cell_1889","cell",1087,745,0.0919963201471941,"0","0"
"cell_1890","cell",1082,763,0.369685767097967,"9","9"
"cell_1891","cell",1079,751,0.556070435588508,"10","10"
"cell_1892","cell",1081,816,1.29509713228492,"2","2"
"cell_1893","cell",1075,795,0.744186046511628,"1","1"
"cell_1894","cell",1074,774,0.186219739292365,"3","3"
"cell_1895","cell",1076,514,0.278810408921933,"9","9"
"cell_1896","cell",1074,720,0.74487895716946,"2","2"
"cell_1897","cell",1070,753,0.0934579439252337,"8","8"
"cell_1898","cell",1066,769,0.281425891181989,"1","1"
"cell_1899","cell",1063,785,0.0940733772342427,"0","0"
"cell_1900","cell",1064,805,0.75187969924812,"1","1"
"cell_1901","cell",1063,748,0.188146754468485,"0","0"
"cell_1902","cell",1060,783,0.566037735849057,"0","0"
"cell_1903","cell",1061,742,0.377002827521206,"3","3"
"cell_1904","cell",1058,704,1.13421550094518,"3","3"
"cell_1905","cell",1061,709,0.56550424128181,"3","3"
"cell_1906","cell",1059,734,0.188857412653447,"4","4"
"cell_1907","cell",1057,830,0.851466414380322,"7","7"
"cell_1908","cell",1053,681,0.56980056980057,"9","9"
"cell_1909","cell",1050,784,1.71428571428571,"7","7"
"cell_1910","cell",1044,819,0.0957854406130268,"0","0"
