"","orig.ident","nCount_RNA","nFeature_RNA","percent.mt","RNA_snn_res.0.8","seurat_clusters"
"cell_2546","cell",2134,1429,0.468603561387066,"1","1"
"cell_2547","cell",2133,1433,0.890764181903422,"0","0"
"cell_2548","cell",2132,1370,1.40712945590994,"3","3"
"cell_2549","cell",2131,1273,0.750821210699202,"2","2"
"cell_2550","cell",2125,1335,0.470588235294118,"0","0"
"cell_2551","cell",2124,1435,0.141242937853107,"0","0"
"cell_2552","cell",2119,1430,0.519112789051439,"1","1"
"cell_2554","cell",2115,1236,0.520094562647754,"3","3"
"cell_2555","cell",2111,1172,0.236854571293226,"0","0"
"cell_2556","cell",2110,1294,0.947867298578199,"0","0"
"cell_2557","cell",2102,1363,0.951474785918173,"0","0"
"cell_2558","cell",2102,1356,0.142721217887726,"0","0"
"cell_2559","cell",2100,1386,2.04761904761905,"2","2"
"cell_2560","cell",2097,1381,1.43061516452074,"3","3"
"cell_2561","cell",2095,1324,1.19331742243437,"2","2"
"cell_2562","cell",2094,1376,0.0477554918815664,"0","0"
"cell_2563","cell",2094,1378,0.620821394460363,"0","0"
"cell_2564","cell",2092,1491,2.77246653919694,"3","3"
"cell_2565","cell",2087,1355,2.10828941063728,"2","2"
"cell_2566","cell",2089,1354,4.4997606510292,"2","2"
"cell_2567","cell",2082,1251,0.720461095100865,"3","3"
"cell_2568","cell",2079,1370,4.13660413660414,"3","3"
"cell_2569","cell",2079,1420,3.07840307840308,"2","2"
"cell_2570","cell",2078,1205,1.73243503368624,"0","0"
"cell_2571","cell",2076,1368,0.144508670520231,"2","2"
"cell_2572","cell",2071,1291,0.627716079188798,"0","0"
"cell_2573","cell",2067,1335,0.725689404934688,"3","3"
"cell_2574","cell",2063,1400,1.40571982549685,"1","1"
"cell_2575","cell",2054,1263,0.0973709834469328,"2","2"
"cell_2576","cell",2054,1248,0.146056475170399,"0","0"
"cell_2577","cell",2055,1284,0.535279805352798,"2","2"
"cell_2578","cell",2052,1297,0.682261208576998,"0","0"
"cell_2579","cell",2047,1337,1.07474352711285,"1","1"
"cell_2580","cell",2045,1364,2.44498777506112,"2","2"
"cell_2581","cell",2038,1077,0.14720314033366,"0","0"
"cell_2582","cell",2026,1412,0.345508390918065,"1","1"
"cell_2583","cell",2027,1367,0.197335964479526,"0","0"
"cell_2584","cell",2025,1169,0.691358024691358,"3","3"
"cell_2585","cell",2024,1331,2.02569169960474,"2","2"
"cell_2586","cell",2023,1437,2.12555610479486,"2","2"
"cell_2587","cell",2022,1292,0.0989119683481701,"0","0"
"cell_2588","cell",2022,1354,2.27497527200791,"3","3"
"cell_2589","cell",2022,1381,2.27497527200791,"2","2"
"cell_2590","cell",2013,1328,0.29806259314456,"0","0"
"cell_2591","cell",2007,1398,1.19581464872945,"2","2"
"cell_2592","cell",2006,1128,0.797607178464606,"2","2"
"cell_2593","cell",1997,1262,0.400600901352028,"2","2"
"cell_2594","cell",1996,1316,0.200400801603206,"0","0"
"cell_2595","cell",1991,1373,1.50678051230537,"2","2"
"cell_2596","cell",1990,1244,0.201005025125628,"0","0"
"cell_2597","cell",1984,1047,0.100806451612903,"0","0"
"cell_2598","cell",1985,1082,0.251889168765743,"3","3"
"cell_2599","cell",1983,1338,0.453857791225416,"2","2"
"cell_2600","cell",1977,1314,2.02326757713708,"3","3"
"cell_2601","cell",1979,1348,1.1622031328954,"1","1"
"cell_2602","cell",1972,1379,0.456389452332657,"0","0"
"cell_2603","cell",1969,1181,1.16810563737938,"2","2"
"cell_2604","cell",1967,1315,2.23690899847483,"2","2"
"cell_2605","cell",1960,1295,0.76530612244898,"0","0"
"cell_2606","cell",1959,1304,3.93057682491067,"2","2"
"cell_2607","cell",1960,1240,0.204081632653061,"0","0"
"cell_2608","cell",1959,1300,1.83767228177642,"2","2"
"cell_2609","cell",1952,1312,1.89549180327869,"3","3"
"cell_2610","cell",1952,1208,0.358606557377049,"0","0"
"cell_2611","cell",1948,1389,3.08008213552361,"1","1"
"cell_2612","cell",1941,1205,0.103039670273055,"4","4"
"cell_2613","cell",1946,1142,1.02774922918808,"0","0"
"cell_2614","cell",1948,1321,1.28336755646817,"2","2"
"cell_2615","cell",1946,1214,0.25693730729702,"1","1"
"cell_2616","cell",1941,1136,0.721277691911386,"0","0"
"cell_2617","cell",1937,1127,2.68456375838926,"0","0"
"cell_2618","cell",1939,1285,2.26921093347086,"3","3"
"cell_2619","cell",1938,1131,0.0515995872033024,"0","0"
"cell_2620","cell",1934,1231,0.46535677352637,"3","3"
"cell_2621","cell",1934,1354,0.206825232678387,"0","0"
"cell_2622","cell",1933,1197,0,"0","0"
"cell_2623","cell",1932,1279,0.20703933747412,"0","0"
"cell_2624","cell",1924,1329,3.69022869022869,"2","2"
"cell_2625","cell",1921,1288,0.62467464862051,"0","0"
"cell_2626","cell",1918,1344,0.208550573514077,"1","1"
"cell_2627","cell",1917,1222,4.95565988523735,"3","3"
"cell_2628","cell",1911,1302,0.732600732600733,"0","0"
"cell_2629","cell",1916,1310,0.313152400835073,"1","1"
"cell_2630","cell",1908,1331,0.576519916142558,"1","1"
"cell_2631","cell",1908,1078,0.366876310272537,"2","2"
"cell_2633","cell",1894,1313,0.739176346356917,"0","0"
"cell_2634","cell",1891,1229,3.49021681649921,"2","2"
"cell_2635","cell",1890,1216,2.38095238095238,"0","0"
"cell_2636","cell",1882,1195,0,"0","0"
"cell_2637","cell",1881,906,1.38224348750665,"0","0"
"cell_2638","cell",1874,1271,0.266808964781217,"0","0"
"cell_2639","cell",1872,1245,3.36538461538462,"2","2"
"cell_2640","cell",1872,1193,0.480769230769231,"3","3"
"cell_2641","cell",1869,1120,0.909577314071696,"2","2"
"cell_2642","cell",1869,1334,0.0535045478865704,"0","0"
"cell_2643","cell",1867,1211,0.0535618639528656,"0","0"
"cell_2644","cell",1864,1291,0.804721030042918,"2","2"
"cell_2645","cell",1858,1191,0,"0","0"
"cell_2646","cell",1856,1072,0.754310344827586,"0","0"
"cell_2647","cell",1854,1114,0.215749730312837,"0","0"
"cell_2648","cell",1856,1192,0.808189655172414,"2","2"
"cell_2649","cell",1852,1309,0.323974082073434,"2","2"
"cell_2650","cell",1850,1230,3.13513513513514,"3","3"
"cell_2651","cell",1846,1255,0.812567713976165,"0","0"
"cell_2652","cell",1847,1180,0.216567406605306,"0","0"
"cell_2653","cell",1845,1266,0.650406504065041,"2","2"
"cell_2654","cell",1843,1270,0.542593597395551,"2","2"
"cell_2655","cell",1841,1195,1.35795763172189,"1","1"
"cell_2656","cell",1831,1231,1.36537411250683,"1","1"
"cell_2657","cell",1830,1238,0.437158469945355,"0","0"
"cell_2658","cell",1828,1113,0.656455142231947,"3","3"
"cell_2659","cell",1826,1270,3.94304490690033,"2","2"
"cell_2660","cell",1826,1304,2.95728368017525,"1","1"
"cell_2661","cell",1826,1000,0.821467688937568,"3","3"
"cell_2662","cell",1821,1029,0.329489291598023,"0","0"
"cell_2664","cell",1820,1277,2.69230769230769,"2","2"
"cell_2665","cell",1820,1151,0.21978021978022,"0","0"
"cell_2666","cell",1821,1177,0.164744645799012,"0","0"
"cell_2667","cell",1819,1242,1.92413413963716,"3","3"
"cell_2668","cell",1816,1218,2.6431718061674,"3","3"
"cell_2669","cell",1807,1232,1.32816823464305,"3","3"
"cell_2670","cell",1806,1061,1.43964562569214,"0","0"
"cell_2671","cell",1803,1182,0.554631170271769,"0","0"
"cell_2672","cell",1799,1193,0,"0","0"
"cell_2673","cell",1795,1200,0.445682451253482,"0","0"
"cell_2674","cell",1796,1154,1.78173719376392,"1","1"
"cell_2675","cell",1794,1262,2.11817168338907,"3","3"
"cell_2676","cell",1792,1114,0.334821428571429,"0","0"
"cell_2677","cell",1791,1276,0.614182021217197,"0","0"
"cell_2678","cell",1791,1277,0.111669458403127,"2","2"
"cell_2679","cell",1790,1002,0.111731843575419,"0","0"
"cell_2680","cell",1788,1216,0.782997762863535,"2","2"
"cell_2681","cell",1782,1272,0.168350168350168,"0","0"
"cell_2682","cell",1785,1226,0.112044817927171,"1","1"
"cell_2683","cell",1780,1236,0.955056179775281,"0","0"
"cell_2684","cell",1780,1211,0.898876404494382,"0","0"
"cell_2685","cell",1777,1200,0.056274620146314,"0","0"
"cell_2686","cell",1774,1114,0.338218714768884,"0","0"
"cell_2687","cell",1773,881,1.07163000564016,"3","3"
"cell_2688","cell",1771,1130,0.508187464709204,"2","2"
"cell_2689","cell",1769,1156,1.86546071226682,"0","0"
"cell_2690","cell",1768,1224,0.226244343891403,"0","0"
"cell_2691","cell",1766,1154,0.28312570781427,"0","0"
"cell_2692","cell",1758,1044,0.113765642775882,"0","0"
"cell_2693","cell",1752,1156,3.42465753424658,"3","3"
"cell_2694","cell",1746,1181,2.52004581901489,"0","0"
"cell_2695","cell",1747,1133,0.0572409845449342,"0","0"
"cell_2696","cell",1745,1143,0.343839541547278,"1","1"
"cell_2697","cell",1741,1212,0.631820792647903,"2","2"
"cell_2698","cell",1738,1042,2.64672036823936,"3","3"
"cell_2699","cell",1736,1187,2.93778801843318,"3","3"
"cell_2700","cell",1735,1180,0.230547550432277,"0","0"
"cell_2701","cell",1732,1158,0.23094688221709,"0","0"
"cell_2702","cell",1732,973,0.173210161662818,"0","0"
"cell_2703","cell",1727,1121,1.10017371163868,"2","2"
"cell_2704","cell",1724,1036,0.696055684454756,"0","0"
"cell_2705","cell",1717,1138,0.52417006406523,"0","0"
"cell_2706","cell",1717,1078,0.23296447291788,"0","0"
"cell_2707","cell",1716,1085,0.757575757575758,"1","1"
"cell_2708","cell",1713,1169,0.467016929363689,"0","0"
"cell_2709","cell",1705,1152,1.17302052785924,"2","2"
"cell_2710","cell",1704,1183,2.11267605633803,"2","2"
"cell_2711","cell",1704,1154,2.34741784037559,"2","2"
"cell_2712","cell",1703,1198,1.11567821491486,"0","0"
"cell_2713","cell",1701,1187,0.529100529100529,"3","3"
"cell_2714","cell",1701,1186,0.705467372134039,"0","0"
"cell_2715","cell",1699,1180,0.824014125956445,"2","2"
"cell_2716","cell",1700,1142,0.470588235294118,"0","0"
"cell_2717","cell",1686,1174,0.355871886120996,"4","4"
"cell_2718","cell",1692,1199,1.00472813238771,"2","2"
"cell_2719","cell",1689,1140,0.769686204854944,"0","0"
"cell_2720","cell",1685,1107,0.949554896142433,"0","0"
"cell_2721","cell",1685,1088,1.06824925816024,"0","0"
"cell_2722","cell",1678,1161,3.09892729439809,"3","3"
"cell_2723","cell",1677,1058,0.178890876565295,"0","0"
"cell_2724","cell",1678,1101,0.238379022646007,"0","0"
"cell_2725","cell",1674,1047,0.657108721624851,"0","0"
"cell_2726","cell",1673,1070,1.91273161984459,"2","2"
"cell_2727","cell",1670,1120,1.97604790419162,"2","2"
"cell_2728","cell",1672,971,1.91387559808612,"3","3"
"cell_2729","cell",1668,1117,1.85851318944844,"2","2"
"cell_2730","cell",1665,1101,1.74174174174174,"3","3"
"cell_2731","cell",1664,1139,3.96634615384615,"2","2"
"cell_2732","cell",1660,1158,0.602409638554217,"0","0"
"cell_2733","cell",1653,1089,1.27041742286751,"0","0"
"cell_2734","cell",1647,1077,0.728597449908925,"3","3"
"cell_2735","cell",1646,993,0.0607533414337789,"0","0"
"cell_2736","cell",1647,1099,0.789313904068002,"3","3"
"cell_2737","cell",1645,1218,0.182370820668693,"1","1"
"cell_2738","cell",1643,1076,0.121728545343883,"0","0"
"cell_2739","cell",1643,1097,0.79123554473524,"1","1"
"cell_2740","cell",1639,1076,0.427089688834655,"0","0"
"cell_2741","cell",1634,878,0.305997552019584,"0","0"
"cell_2742","cell",1631,1102,1.34886572654813,"2","2"
"cell_2744","cell",1627,1134,0.553165334972342,"0","0"
"cell_2745","cell",1627,1151,0.430239704978488,"0","0"
"cell_2746","cell",1620,1168,1.23456790123457,"3","3"
"cell_2747","cell",1618,1054,0.618046971569839,"0","0"
"cell_2748","cell",1619,1090,3.02655960469426,"3","3"
"cell_2749","cell",1616,1001,1.73267326732673,"2","2"
"cell_2750","cell",1618,1176,2.90482076637824,"0","0"
"cell_2751","cell",1614,1163,1.42503097893432,"3","3"
"cell_2752","cell",1613,1090,0.557966522008679,"0","0"
"cell_2753","cell",1614,1134,0.991325898389095,"0","0"
"cell_2754","cell",1602,988,0,"0","0"
"cell_2755","cell",1603,1120,0.124766063630692,"0","0"
"cell_2756","cell",1601,996,1.81136789506558,"2","2"
"cell_2757","cell",1601,980,0.999375390381012,"2","2"
"cell_2758","cell",1593,1025,0.564971751412429,"0","0"
"cell_2759","cell",1594,1204,0.501882057716437,"1","1"
"cell_2760","cell",1588,1144,0.125944584382872,"0","0"
"cell_2761","cell",1587,991,0.882167611846251,"3","3"
"cell_2762","cell",1583,1106,0.315855969677827,"0","0"
"cell_2763","cell",1583,1139,1.76879343019583,"3","3"
"cell_2764","cell",1582,1117,1.70670037926675,"2","2"
"cell_2765","cell",1582,1103,3.35018963337547,"3","3"
"cell_2766","cell",1576,1218,3.74365482233503,"2","2"
"cell_2767","cell",1577,1018,0.126823081800888,"0","0"
"cell_2768","cell",1578,1032,0.887198986058302,"0","0"
"cell_2769","cell",1575,1047,0.253968253968254,"0","0"
"cell_2770","cell",1572,1097,0.508905852417303,"2","2"
"cell_2771","cell",1565,1056,0.894568690095847,"3","3"
"cell_2772","cell",1565,1070,4.40894568690096,"2","2"
"cell_2773","cell",1565,1080,0.191693290734824,"2","2"
"cell_2774","cell",1564,1019,3.00511508951407,"2","2"
"cell_2775","cell",1557,1033,0.256904303147078,"0","0"
"cell_2776","cell",1556,936,0.51413881748072,"0","0"
"cell_2777","cell",1555,1107,0.128617363344051,"0","0"
"cell_2778","cell",1555,1108,2.12218649517685,"3","3"
"cell_2779","cell",1553,1093,0.708306503541533,"0","0"
"cell_2780","cell",1553,1107,0.450740502253702,"3","3"
"cell_2781","cell",1553,1106,0.901481004507405,"2","2"
"cell_2782","cell",1551,1099,0.0644745325596389,"3","3"
"cell_2783","cell",1550,1157,0.129032258064516,"1","1"
"cell_2784","cell",1545,1136,1.22977346278317,"1","1"
"cell_2785","cell",1543,1100,3.3052495139339,"1","1"
"cell_2786","cell",1545,999,0.194174757281553,"0","0"
"cell_2787","cell",1542,1132,0.0648508430609598,"1","1"
"cell_2788","cell",1539,1094,4.41845354126056,"3","3"
"cell_2789","cell",1532,1046,2.61096605744125,"2","2"
"cell_2790","cell",1529,1066,0.13080444735121,"0","0"
"cell_2791","cell",1527,1112,1.04780615586117,"1","1"
"cell_2792","cell",1522,1082,0.328515111695138,"1","1"
"cell_2793","cell",1521,958,2.82708744247206,"2","2"
"cell_2794","cell",1518,983,0.790513833992095,"3","3"
"cell_2795","cell",1515,1030,0.264026402640264,"0","0"
"cell_2796","cell",1516,1049,0.263852242744063,"0","0"
"cell_2797","cell",1515,1086,0.264026402640264,"2","2"
"cell_2798","cell",1512,1073,0.132275132275132,"0","0"
"cell_2799","cell",1511,1066,0.463269358041032,"0","0"
"cell_2800","cell",1511,1021,0.926538716082065,"1","1"
"cell_2801","cell",1501,1004,2.93137908061292,"2","2"
"cell_2802","cell",1500,1033,0.266666666666667,"0","0"
"cell_2803","cell",1499,1049,0.266844563042028,"0","0"
"cell_2804","cell",1497,739,2.80561122244489,"3","3"
"cell_2805","cell",1495,1112,4.81605351170569,"3","3"
"cell_2806","cell",1488,998,0.268817204301075,"0","0"
"cell_2807","cell",1488,1072,0.201612903225806,"0","0"
"cell_2808","cell",1485,1037,1.48148148148148,"0","0"
"cell_2809","cell",1486,1058,0.201884253028264,"0","0"
"cell_2810","cell",1485,1030,0.471380471380471,"2","2"
"cell_2811","cell",1483,1050,1.21375590020229,"2","2"
"cell_2812","cell",1480,1017,0.405405405405405,"0","0"
"cell_2813","cell",1473,1013,0.407331975560081,"0","0"
"cell_2814","cell",1470,1027,1.22448979591837,"2","2"
"cell_2815","cell",1464,973,0.887978142076503,"0","0"
"cell_2816","cell",1464,1069,0.887978142076503,"2","2"
"cell_2817","cell",1462,926,0.341997264021888,"0","0"
"cell_2818","cell",1459,996,0,"0","0"
"cell_2819","cell",1461,1014,0.684462696783025,"1","1"
"cell_2820","cell",1458,1085,1.64609053497942,"0","0"
"cell_2821","cell",1458,971,0.205761316872428,"0","0"
"cell_2822","cell",1455,1024,0.206185567010309,"0","0"
"cell_2823","cell",1456,1059,0.343406593406593,"1","1"
"cell_2824","cell",1456,997,0.686813186813187,"1","1"
"cell_2825","cell",1453,960,0.137646249139711,"0","0"
"cell_2826","cell",1449,937,0.41407867494824,"0","0"
"cell_2827","cell",1448,951,0.069060773480663,"0","0"
"cell_2828","cell",1448,933,1.17403314917127,"0","0"
"cell_2829","cell",1444,966,0,"0","0"
"cell_2830","cell",1440,989,1.11111111111111,"3","3"
"cell_2831","cell",1437,988,0.208768267223382,"0","0"
"cell_2832","cell",1437,951,1.25260960334029,"2","2"
"cell_2833","cell",1433,999,0,"0","0"
"cell_2834","cell",1431,1018,0.279524807826695,"0","0"
"cell_2835","cell",1430,992,2.02797202797203,"2","2"
"cell_2836","cell",1424,974,0.421348314606742,"0","0"
"cell_2837","cell",1424,940,0.0702247191011236,"0","0"
"cell_2839","cell",1422,979,0.281293952180028,"0","0"
"cell_2840","cell",1422,1040,0.140646976090014,"0","0"
"cell_2841","cell",1421,977,0.281491907107671,"0","0"
"cell_2842","cell",1421,992,2.74454609429979,"0","0"
"cell_2843","cell",1418,1002,0.493653032440056,"1","1"
"cell_2844","cell",1418,1037,0.141043723554302,"0","0"
"cell_2845","cell",1415,1020,1.48409893992933,"1","1"
"cell_2846","cell",1412,1064,1.13314447592068,"1","1"
"cell_2847","cell",1413,1023,3.60934182590234,"2","2"
"cell_2848","cell",1411,1000,1.63004961020553,"2","2"
"cell_2849","cell",1412,977,0.708215297450425,"0","0"
"cell_2850","cell",1406,955,0.355618776671408,"0","0"
"cell_2851","cell",1406,1004,0.284495021337127,"0","0"
"cell_2852","cell",1403,1015,1.14041339985745,"0","0"
"cell_2853","cell",1404,993,2.92022792022792,"3","3"
"cell_2854","cell",1399,1000,1.14367405289492,"3","3"
"cell_2855","cell",1402,898,1.49786019971469,"2","2"
"cell_2856","cell",1399,903,0,"0","0"
"cell_2857","cell",1398,954,0.786838340486409,"3","3"
"cell_2858","cell",1394,894,0.0717360114777618,"0","0"
"cell_2859","cell",1390,1031,0.287769784172662,"0","0"
"cell_2860","cell",1388,803,1.00864553314121,"3","3"
"cell_2861","cell",1369,787,1.31482834185537,"0","0"
"cell_2862","cell",1390,1071,0.143884892086331,"0","0"
"cell_2863","cell",1389,898,0.0719942404607631,"0","0"
"cell_2864","cell",1386,1020,2.5974025974026,"1","1"
"cell_2865","cell",1385,1020,0.938628158844765,"1","1"
"cell_2866","cell",1385,979,1.15523465703971,"1","1"
"cell_2867","cell",1383,931,0,"0","0"
"cell_2868","cell",1383,948,0.506146059291396,"0","0"
"cell_2869","cell",1379,968,0.217548948513416,"0","0"
"cell_2870","cell",1377,897,0.0726216412490922,"0","0"
"cell_2871","cell",1370,1016,1.75182481751825,"3","3"
"cell_2872","cell",1374,1004,1.45560407569141,"1","1"
"cell_2873","cell",1372,1025,0.510204081632653,"0","0"
"cell_2874","cell",1373,1008,1.82083029861617,"1","1"
"cell_2875","cell",1371,973,1.38584974471189,"3","3"
"cell_2876","cell",1365,864,0,"0","0"
"cell_2877","cell",1366,965,0,"0","0"
"cell_2878","cell",1364,1012,1.83284457478006,"0","0"
"cell_2879","cell",1363,1007,3.08143800440205,"2","2"
"cell_2880","cell",1356,956,1.03244837758112,"3","3"
"cell_2881","cell",1354,972,1.47710487444609,"2","2"
"cell_2882","cell",1352,1029,1.4792899408284,"1","1"
"cell_2883","cell",1351,916,0.222057735011103,"0","0"
"cell_2884","cell",1351,963,0.296076980014804,"1","1"
"cell_2885","cell",1351,1041,0.666173205033309,"1","1"
"cell_2886","cell",1348,864,0.29673590504451,"0","0"
"cell_2887","cell",1347,967,0.22271714922049,"0","0"
"cell_2888","cell",1347,916,2.15293244246474,"0","0"
"cell_2889","cell",1344,868,0.372023809523809,"0","0"
"cell_2890","cell",1345,981,1.18959107806691,"2","2"
"cell_2891","cell",1344,1023,0.372023809523809,"1","1"
"cell_2892","cell",1339,1011,1.04555638536221,"1","1"
"cell_2893","cell",1339,926,1.12023898431665,"1","1"
"cell_2894","cell",1336,926,0.29940119760479,"0","0"
"cell_2895","cell",1333,978,0.300075018754689,"0","0"
"cell_2896","cell",1329,956,0.225733634311512,"2","2"
"cell_2897","cell",1324,969,0.151057401812689,"0","0"
"cell_2898","cell",1323,914,0.377928949357521,"0","0"
"cell_2899","cell",1319,926,0.151630022744503,"0","0"
"cell_2900","cell",1318,986,0,"0","0"
"cell_2901","cell",1316,914,0.227963525835866,"0","0"
"cell_2902","cell",1314,871,0.60882800608828,"1","1"
"cell_2903","cell",1315,947,0.532319391634981,"0","0"
"cell_2904","cell",1311,910,0.53394355453852,"0","0"
"cell_2905","cell",1310,926,0.534351145038168,"0","0"
"cell_2906","cell",1301,927,0.461183704842429,"3","3"
"cell_2907","cell",1299,956,0.153964588144727,"0","0"
"cell_2908","cell",1296,932,0.231481481481481,"0","0"
"cell_2909","cell",1293,909,0.154679040989946,"0","0"
"cell_2912","cell",1285,967,0.311284046692607,"0","0"
"cell_2913","cell",1286,941,0.46656298600311,"1","1"
"cell_2914","cell",1269,826,0.236406619385343,"0","0"
"cell_2915","cell",1281,966,0.312256049960968,"3","3"
"cell_2916","cell",1276,930,1.09717868338558,"0","0"
"cell_2917","cell",1274,879,0.0784929356357928,"0","0"
"cell_2918","cell",1267,896,0.315706393054459,"3","3"
"cell_2919","cell",1270,872,0.078740157480315,"1","1"
"cell_2920","cell",1269,951,0.472813238770686,"1","1"
"cell_2921","cell",1269,1266,1.02442868400315,"3","3"
"cell_2922","cell",1269,935,1.26083530338849,"1","1"
"cell_2923","cell",1265,900,0.237154150197628,"0","0"
"cell_2924","cell",1251,760,0.959232613908873,"0","0"
"cell_2925","cell",1262,833,0.475435816164818,"1","1"
"cell_2926","cell",1263,991,0.395882818685669,"1","1"
"cell_2927","cell",1261,962,2.61697065820777,"3","3"
"cell_2928","cell",1259,679,0.39714058776807,"3","3"
"cell_2929","cell",1258,875,0.476947535771065,"0","0"
"cell_2930","cell",1254,852,0.239234449760766,"0","0"
"cell_2931","cell",1252,876,0.23961661341853,"0","0"
"cell_2932","cell",1249,949,0.480384307445957,"0","0"
"cell_2933","cell",1245,912,1.68674698795181,"1","1"
"cell_2934","cell",1244,878,0.241157556270096,"1","1"
"cell_2935","cell",1238,893,0.484652665589661,"1","1"
"cell_2936","cell",1235,896,2.18623481781376,"0","0"
"cell_2937","cell",1235,841,0,"0","0"
"cell_2938","cell",1232,916,0.162337662337662,"0","0"
"cell_2939","cell",1233,819,0.40551500405515,"0","0"
"cell_2940","cell",1228,899,0.651465798045603,"2","2"
"cell_2941","cell",1224,906,2.53267973856209,"2","2"
"cell_2942","cell",1222,933,0.16366612111293,"0","0"
"cell_2943","cell",1221,875,2.29320229320229,"3","3"
"cell_2944","cell",1219,694,0.164068908941756,"3","3"
"cell_2945","cell",1219,836,1.80475799835931,"2","2"
"cell_2946","cell",1213,929,3.95713107996702,"2","2"
"cell_2947","cell",1215,875,0.329218106995885,"0","0"
"cell_2948","cell",1213,915,3.79225061830173,"2","2"
"cell_2949","cell",1213,861,0.247320692497939,"1","1"
"cell_2950","cell",1210,851,0.165289256198347,"0","0"
"cell_2951","cell",1211,814,0.990916597853014,"2","2"
"cell_2952","cell",1208,805,0.910596026490066,"0","0"
"cell_2953","cell",1203,911,0.166251039068994,"1","1"
"cell_2954","cell",1202,865,0,"0","0"
"cell_2955","cell",1201,768,2.41465445462115,"3","3"
"cell_2956","cell",1198,905,1.5025041736227,"0","0"
"cell_2957","cell",1198,887,0.417362270450751,"0","0"
"cell_2958","cell",1193,921,2.59849119865884,"3","3"
"cell_2959","cell",1191,837,1.00755667506297,"2","2"
"cell_2960","cell",1191,862,0.335852225020991,"0","0"
"cell_2961","cell",1184,783,0.0844594594594595,"0","0"
"cell_2962","cell",1178,781,0.254668930390492,"0","0"
"cell_2963","cell",1177,812,0.169923534409516,"0","0"
"cell_2964","cell",1176,826,2.46598639455782,"3","3"
"cell_2965","cell",1174,857,0.255536626916525,"0","0"
"cell_2966","cell",1172,780,0.341296928327645,"0","0"
"cell_2967","cell",1172,872,1.45051194539249,"0","0"
"cell_2968","cell",1172,755,0.0853242320819113,"0","0"
"cell_2969","cell",1173,864,4.34782608695652,"2","2"
"cell_2970","cell",1171,775,0,"0","0"
"cell_2971","cell",1170,852,0.598290598290598,"2","2"
"cell_2972","cell",1165,892,4.97854077253219,"3","3"
"cell_2973","cell",1167,755,0,"0","0"
"cell_2974","cell",1167,873,0.0856898029134533,"0","0"
"cell_2975","cell",1161,861,0.344530577088717,"1","1"
"cell_2976","cell",1159,735,0.603968938740293,"1","1"
"cell_2977","cell",1158,758,0.345423143350604,"0","0"
"cell_2978","cell",1158,739,0.172711571675302,"3","3"
"cell_2979","cell",1155,840,0.173160173160173,"0","0"
"cell_2980","cell",1153,891,0.954032957502168,"2","2"
"cell_2981","cell",1151,832,0.347523892267593,"0","0"
"cell_2982","cell",1148,839,0.78397212543554,"0","0"
"cell_2983","cell",1143,786,0.26246719160105,"0","0"
"cell_2984","cell",1142,869,1.48861646234676,"3","3"
"cell_2985","cell",1139,885,0,"0","0"
"cell_2986","cell",1140,884,4.21052631578947,"3","3"
"cell_2987","cell",1137,888,2.37467018469657,"2","2"
"cell_2988","cell",1139,822,2.01931518876207,"3","3"
"cell_2989","cell",1136,872,0.440140845070423,"0","0"
"cell_2990","cell",1134,914,0.617283950617284,"1","1"
"cell_2991","cell",1134,761,0.17636684303351,"0","0"
"cell_2992","cell",1133,756,0.617828773168579,"0","0"
"cell_2993","cell",1129,844,0.70859167404783,"0","0"
"cell_2994","cell",1129,814,0.0885739592559787,"0","0"
"cell_2995","cell",1127,736,0.443655723158829,"0","0"
"cell_2996","cell",1126,882,0.976909413854352,"1","1"
"cell_2997","cell",1124,849,0.444839857651246,"3","3"
"cell_2998","cell",1124,834,0.266903914590747,"0","0"
"cell_2999","cell",1124,828,0.355871886120996,"0","0"
"cell_3000","cell",1120,824,0.0892857142857143,"0","0"
"cell_3001","cell",1122,786,0.17825311942959,"0","0"
"cell_3002","cell",1116,819,0.17921146953405,"4","4"
"cell_3003","cell",1118,733,1.96779964221825,"3","3"
"cell_3004","cell",1116,909,0.268817204301075,"0","0"
"cell_3005","cell",1116,786,0.806451612903226,"0","0"
"cell_3006","cell",1114,766,0.359066427289048,"0","0"
"cell_3007","cell",1114,865,2.78276481149013,"3","3"
"cell_3008","cell",1111,773,0.45004500450045,"0","0"
"cell_3009","cell",1109,769,4.32822362488729,"2","2"
"cell_3010","cell",1108,802,0.451263537906137,"0","0"
"cell_3011","cell",1107,863,0.2710027100271,"0","0"
"cell_3013","cell",1105,796,0.271493212669683,"0","0"
"cell_3014","cell",1098,767,0.0910746812386157,"0","0"
"cell_3015","cell",1100,847,0.272727272727273,"2","2"
"cell_3016","cell",1099,791,0.181983621474067,"0","0"
"cell_3017","cell",1097,775,0.273473108477666,"0","0"
"cell_3018","cell",1096,844,1.09489051094891,"1","1"
"cell_3019","cell",1097,733,0.182315405651778,"0","0"
"cell_3020","cell",1096,787,0.182481751824818,"0","0"
"cell_3021","cell",1095,819,0,"0","0"
"cell_3022","cell",1094,660,0,"0","0"
"cell_3023","cell",1093,731,0,"0","0"
"cell_3024","cell",1092,728,0.641025641025641,"3","3"
"cell_3025","cell",1088,781,0.367647058823529,"2","2"
"cell_3026","cell",1090,790,0.275229357798165,"0","0"
"cell_3027","cell",1089,835,0.826446280991736,"1","1"
