"","orig.ident","nCount_RNA","nFeature_RNA","percent.mt","RNA_snn_res.0.8","seurat_clusters"
"cell_1141","cell",6882,3135,1.3658820110433,"5","5"
"cell_1142","cell",6873,3176,0.421940928270042,"5","5"
"cell_1143","cell",6876,3304,0.814426992437464,"3","3"
"cell_1144","cell",6865,3079,0.189366351056082,"0","0"
"cell_1145","cell",6866,2601,0.276725895718031,"1","1"
"cell_1146","cell",6854,3355,0.598190837467172,"0","0"
"cell_1147","cell",6856,2914,0.773045507584597,"3","3"
"cell_1148","cell",6859,3221,0.102055693249745,"3","3"
"cell_1149","cell",6854,2995,0.131310183834257,"0","0"
"cell_1150","cell",6849,3028,0.481822163819536,"3","3"
"cell_1151","cell",6848,3001,0.277453271028037,"2","2"
"cell_1152","cell",6847,2932,0.64261720461516,"5","5"
"cell_1153","cell",6845,3194,0.569758948137327,"5","5"
"cell_1154","cell",6848,3241,0.481892523364486,"2","2"
"cell_1155","cell",6840,3191,0.160818713450292,"2","2"
"cell_1156","cell",6839,2899,0.146220207632695,"0","0"
"cell_1157","cell",6826,3340,0.688543803105772,"0","0"
"cell_1158","cell",6821,2998,0.234569711186043,"0","0"
"cell_1159","cell",6812,3013,0.983558426306518,"5","5"
"cell_1160","cell",6813,2874,1.39439307206811,"5","5"
"cell_1161","cell",6804,2967,1.02880658436214,"5","5"
"cell_1162","cell",6800,2764,0.529411764705882,"5","5"
"cell_1163","cell",6794,3286,0.206064174271416,"3","3"
"cell_1164","cell",6785,3246,0.913780397936625,"1","1"
"cell_1165","cell",6785,3420,0.456890198968312,"2","2"
"cell_1166","cell",6786,3294,0.987326849395815,"2","2"
"cell_1167","cell",6784,2681,1.16450471698113,"0","0"
"cell_1168","cell",6774,3494,0.369058163566578,"2","2"
"cell_1169","cell",6780,3117,1.15044247787611,"4","4"
"cell_1170","cell",6772,3224,0.546367395156527,"2","2"
"cell_1171","cell",6765,3198,0.428677014042868,"3","3"
"cell_1172","cell",6764,3140,0.280898876404494,"6","6"
"cell_1173","cell",6759,3059,0.532623169107856,"0","0"
"cell_1174","cell",6761,2599,0.236651382931519,"0","0"
"cell_1175","cell",6739,3034,0.326457931443834,"0","0"
"cell_1176","cell",6727,2862,0.639215103314999,"0","0"
"cell_1177","cell",6723,3057,0.60984679458575,"1","1"
"cell_1178","cell",6713,3107,1.22151050201102,"5","5"
"cell_1179","cell",6717,3074,0.267976775346137,"3","3"
"cell_1180","cell",6706,3202,0.193856248135998,"1","1"
"cell_1181","cell",6705,3022,0.387770320656227,"3","3"
"cell_1182","cell",6706,3087,0.40262451535938,"0","0"
"cell_1184","cell",6702,2998,2.38734706057893,"4","4"
"cell_1185","cell",6702,3104,0.432706654729931,"0","0"
"cell_1186","cell",6703,3080,0.358048634939579,"2","2"
"cell_1187","cell",6700,3199,0.298507462686567,"2","2"
"cell_1188","cell",6695,3095,3.16654219566841,"5","5"
"cell_1189","cell",6697,2742,0.671942660892937,"5","5"
"cell_1190","cell",6695,3201,0.926064227035101,"4","4"
"cell_1191","cell",6693,3144,0.537875392200807,"2","2"
"cell_1192","cell",6694,3090,0.433223782491784,"4","4"
"cell_1193","cell",6687,3158,0.179452669358457,"2","2"
"cell_1194","cell",6685,3184,0.448765893792072,"2","2"
"cell_1195","cell",6676,3094,0.958657878969443,"5","5"
"cell_1196","cell",6676,2894,0.614140203714799,"3","3"
"cell_1197","cell",6668,3162,0.28494301139772,"3","3"
"cell_1198","cell",6657,3096,1.39702568724651,"0","0"
"cell_1199","cell",6660,3161,0.225225225225225,"0","0"
"cell_1200","cell",6642,3102,2.87563986750979,"5","5"
"cell_1201","cell",6634,2983,0.602954476936991,"0","0"
"cell_1202","cell",6636,2968,0.768535262206148,"1","1"
"cell_1203","cell",6635,2903,1.68801808590806,"1","1"
"cell_1204","cell",6635,2839,0.27128862094951,"2","2"
"cell_1205","cell",6630,3636,0.920060331825038,"6","6"
"cell_1206","cell",6630,3031,1.80995475113122,"4","4"
"cell_1207","cell",6611,3300,0.408410225381939,"2","2"
"cell_1208","cell",6609,3165,0.317748524738992,"1","1"
"cell_1209","cell",6595,3003,0.257771038665656,"3","3"
"cell_1210","cell",6595,3025,0.576194086429113,"2","2"
"cell_1211","cell",6573,3156,1.65829910238856,"5","5"
"cell_1212","cell",6576,3132,0.304136253041363,"2","2"
"cell_1213","cell",6570,3114,0.60882800608828,"2","2"
"cell_1214","cell",6566,3140,0.487359122753579,"6","6"
"cell_1215","cell",6563,2903,0.487581898522017,"1","1"
"cell_1216","cell",6560,3261,0.929878048780488,"1","1"
"cell_1217","cell",6557,3166,0.167759646179655,"6","6"
"cell_1218","cell",6552,2971,1.72466422466422,"5","5"
"cell_1219","cell",6546,2761,0.443018637335778,"0","0"
"cell_1220","cell",6544,3140,1.17665036674817,"3","3"
"cell_1221","cell",6540,2982,1.68195718654434,"1","1"
"cell_1222","cell",6532,3056,0.551132884262094,"5","5"
"cell_1223","cell",6529,3214,1.27125134017461,"1","1"
"cell_1224","cell",6529,2796,1.11808852810538,"0","0"
"cell_1225","cell",6520,2777,0.98159509202454,"1","1"
"cell_1226","cell",6525,3160,0.260536398467433,"1","1"
"cell_1227","cell",6521,2673,0.0460052139242447,"0","0"
"cell_1228","cell",6519,3357,1.54931737996625,"2","2"
"cell_1229","cell",6512,3017,0.23034398034398,"0","0"
"cell_1230","cell",6513,3010,0.368493781667434,"1","1"
"cell_1231","cell",6510,3056,0.353302611367127,"0","0"
"cell_1232","cell",6503,3024,0.353682915577426,"2","2"
"cell_1233","cell",6500,3038,0.846153846153846,"1","1"
"cell_1234","cell",6499,3262,0.400061547930451,"1","1"
"cell_1235","cell",6492,3185,0.184842883548983,"2","2"
"cell_1236","cell",6498,3093,0.215450907971684,"4","4"
"cell_1237","cell",6490,2706,0.0308166409861325,"1","1"
"cell_1238","cell",6486,2947,0.817144619179772,"1","1"
"cell_1239","cell",6475,2871,1.66795366795367,"1","1"
"cell_1240","cell",6470,2698,1.34466769706337,"0","0"
"cell_1241","cell",6466,2839,0.262913702443551,"1","1"
"cell_1242","cell",6466,2842,0.433034333436437,"3","3"
"cell_1243","cell",6465,3006,1.37664346481052,"1","1"
"cell_1244","cell",6461,2755,0.0309549605324253,"3","3"
"cell_1245","cell",6460,3047,0.294117647058824,"1","1"
"cell_1246","cell",6461,3005,0.185729763194552,"1","1"
"cell_1247","cell",6451,2738,0.558053015036428,"0","0"
"cell_1248","cell",6449,2798,0.635757481780121,"1","1"
"cell_1249","cell",6444,2623,0.232774674115456,"0","0"
"cell_1250","cell",6438,3038,0.667909288598944,"3","3"
"cell_1251","cell",6436,2643,0.637041640770665,"0","0"
"cell_1252","cell",6431,2953,0.808583424039807,"3","3"
"cell_1253","cell",6430,2923,0.295489891135303,"1","1"
"cell_1254","cell",6430,2732,0.0777604976671851,"0","0"
"cell_1255","cell",6420,2816,0.669781931464175,"1","1"
"cell_1256","cell",6422,3227,2.36686390532544,"4","4"
"cell_1257","cell",6422,2652,0.249143568981626,"0","0"
"cell_1258","cell",6418,2946,0.420691804300405,"1","1"
"cell_1259","cell",6414,2949,1.07577174929841,"4","4"
"cell_1260","cell",6417,3024,0.670095059996883,"6","6"
"cell_1261","cell",6412,3168,1.40361821584529,"2","2"
"cell_1262","cell",6413,3028,0.140339934508031,"3","3"
"cell_1263","cell",6406,3268,0.405869497346238,"2","2"
"cell_1264","cell",6402,3122,0.218681661980631,"3","3"
"cell_1265","cell",6406,2987,0.0156103652825476,"0","0"
"cell_1266","cell",6405,3142,0.515222482435597,"1","1"
"cell_1267","cell",6405,2862,0.265417642466823,"2","2"
"cell_1268","cell",6400,2815,0.078125,"1","1"
"cell_1269","cell",6401,2610,1.26542727698797,"3","3"
"cell_1270","cell",6399,2988,0.093764650726676,"3","3"
"cell_1271","cell",6380,2729,1.4576802507837,"5","5"
"cell_1272","cell",6380,2834,0.109717868338558,"1","1"
"cell_1273","cell",6378,2926,0.203825650674193,"0","0"
"cell_1274","cell",6378,3259,1.20727500783945,"3","3"
"cell_1275","cell",6371,2993,0.439491445612934,"0","0"
"cell_1276","cell",6368,3001,0.471105527638191,"2","2"
"cell_1277","cell",6367,2777,0.376943615517512,"0","0"
"cell_1278","cell",6361,2850,1.77645024367238,"0","0"
"cell_1279","cell",6357,2833,1.19553248387604,"3","3"
"cell_1280","cell",6361,2420,0.172928784782267,"0","0"
"cell_1281","cell",6346,3054,0.425464859754176,"6","6"
"cell_1282","cell",6349,3059,0.472515356749094,"0","0"
"cell_1283","cell",6346,3028,0.189095493224078,"2","2"
"cell_1284","cell",6323,2807,0.521904159417998,"3","3"
"cell_1285","cell",6317,2963,0.253284787082476,"1","1"
"cell_1286","cell",6319,2780,0.522234530780187,"2","2"
"cell_1287","cell",6308,2939,4.97780596068484,"1","1"
"cell_1288","cell",6303,3208,1.39616055846422,"4","4"
"cell_1289","cell",6293,3051,0.413157476561259,"4","4"
"cell_1290","cell",6298,2896,1.31787869164814,"1","1"
"cell_1291","cell",6294,2847,0.476644423260248,"5","5"
"cell_1292","cell",6292,3005,1.49396058486968,"1","1"
"cell_1293","cell",6281,3049,0.270657538608502,"1","1"
"cell_1294","cell",6278,2862,0.270786874800892,"2","2"
"cell_1295","cell",6273,2727,0.366650725330783,"3","3"
"cell_1296","cell",6265,3170,0.28731045490822,"2","2"
"cell_1297","cell",6253,3167,0.35183112106189,"2","2"
"cell_1298","cell",6258,2977,0.20773410035155,"3","3"
"cell_1299","cell",6256,3044,0.191815856777494,"0","0"
"cell_1300","cell",6250,2977,0.144,"3","3"
"cell_1301","cell",6249,2672,2.25636101776284,"5","5"
"cell_1302","cell",6244,3069,0.608584240871236,"2","2"
"cell_1303","cell",6243,3052,1.45763254845427,"2","2"
"cell_1304","cell",6229,2830,0.369240648579226,"3","3"
"cell_1305","cell",6227,2666,1.31684599325518,"2","2"
"cell_1306","cell",6222,2644,1.12504018000643,"0","0"
"cell_1307","cell",6216,3077,0.37001287001287,"0","0"
"cell_1308","cell",6210,3061,1.4975845410628,"2","2"
"cell_1309","cell",6211,3021,0.354210272097891,"6","6"
"cell_1310","cell",6190,2836,0.24232633279483,"1","1"
"cell_1311","cell",6181,3130,0.533894191878337,"1","1"
"cell_1312","cell",6173,2888,1.11777093795561,"3","3"
"cell_1313","cell",6175,3046,0.906882591093117,"2","2"
"cell_1314","cell",6170,2922,0.437601296596434,"1","1"
"cell_1315","cell",6172,2953,0.0648088139987038,"1","1"
"cell_1316","cell",6172,3056,1.40959170447181,"3","3"
"cell_1317","cell",6167,2799,1.45938057402303,"4","4"
"cell_1318","cell",6167,2951,0.21079941624777,"0","0"
"cell_1319","cell",6163,2870,0.470550056790524,"0","0"
"cell_1320","cell",6160,2848,1.62337662337662,"4","4"
"cell_1321","cell",6155,2584,0.373679935012185,"5","5"
"cell_1322","cell",6154,2938,0.259993500162496,"6","6"
"cell_1323","cell",6133,2828,0.195662807761291,"0","0"
"cell_1324","cell",6129,3096,1.01158427149617,"4","4"
"cell_1325","cell",6111,3008,0.39273441335297,"3","3"
"cell_1326","cell",6101,2967,0.114735289296837,"0","0"
"cell_1327","cell",6102,2992,0.42608980662078,"0","0"
"cell_1328","cell",6093,3168,0.180535040210077,"2","2"
"cell_1329","cell",6094,2731,0.164095831965868,"0","0"
"cell_1330","cell",6094,2878,0.213324581555629,"0","0"
"cell_1331","cell",6080,2848,1.875,"1","1"
"cell_1332","cell",6079,2710,0.197400888303997,"1","1"
"cell_1333","cell",6076,2762,0.0658327847267939,"5","5"
"cell_1334","cell",6072,3028,0.411725955204216,"4","4"
"cell_1335","cell",6071,3135,2.35546038543897,"2","2"
"cell_1336","cell",6072,2952,0.625823451910408,"1","1"
"cell_1337","cell",6052,3100,0.495703899537343,"5","5"
"cell_1338","cell",6053,2641,0.363456137452503,"0","0"
"cell_1339","cell",6045,2815,0.578990901571547,"0","0"
"cell_1340","cell",6046,2880,1.00893152497519,"1","1"
"cell_1341","cell",6042,2787,0.2151605428666,"1","1"
"cell_1342","cell",6042,2732,0.132406487917908,"4","4"
"cell_1343","cell",6039,2868,0.480211955621792,"0","0"
"cell_1344","cell",6043,2839,0.380605659440675,"3","3"
"cell_1345","cell",6037,2917,0.099387112804373,"1","1"
"cell_1346","cell",6031,2651,0.447686950754435,"0","0"
"cell_1347","cell",6021,2908,0.381996346121907,"3","3"
"cell_1348","cell",6017,2954,0.199434934352667,"2","2"
"cell_1349","cell",6018,2950,0.94715852442672,"1","1"
"cell_1350","cell",6020,2972,0.481727574750831,"1","1"
"cell_1351","cell",6020,2861,0.514950166112957,"3","3"
"cell_1352","cell",6014,2880,0.216162287994679,"0","0"
"cell_1353","cell",6012,3034,0.615435795076514,"2","2"
"cell_1354","cell",5987,2333,0.28394855520294,"1","1"
"cell_1355","cell",5980,2834,0.869565217391304,"2","2"
"cell_1356","cell",5980,2639,0.20066889632107,"3","3"
"cell_1357","cell",5979,2792,0.117076434186319,"0","0"
"cell_1358","cell",5968,2489,0.0837801608579088,"4","4"
"cell_1359","cell",5956,2830,0.335795836131632,"1","1"
"cell_1360","cell",5952,3017,0.772849462365591,"2","2"
"cell_1361","cell",5948,2967,0.622057834566241,"0","0"
"cell_1362","cell",5948,2699,0.453934095494284,"3","3"
"cell_1363","cell",5949,3080,0.672381912926542,"1","1"
"cell_1364","cell",5936,2733,0.640161725067385,"3","3"
"cell_1365","cell",5939,2894,0.488297693214346,"2","2"
"cell_1366","cell",5929,2792,0.236127508854782,"2","2"
"cell_1367","cell",5931,3130,1.11279716742539,"5","5"
"cell_1368","cell",5930,2799,0.202360876897133,"2","2"
"cell_1369","cell",5920,3152,0.540540540540541,"3","3"
"cell_1370","cell",5915,3039,0.473372781065089,"3","3"
"cell_1371","cell",5911,3010,0.828962950431399,"6","6"
"cell_1372","cell",5909,2839,0.321543408360129,"2","2"
"cell_1373","cell",5907,2741,0.575588285085492,"5","5"
"cell_1374","cell",5899,2848,0.491608747245296,"5","5"
"cell_1375","cell",5881,2998,0.238054752593096,"1","1"
"cell_1376","cell",5882,2733,0.680040802448147,"4","4"
"cell_1377","cell",5878,3024,0.884654644436883,"4","4"
"cell_1378","cell",5875,2743,1.49787234042553,"5","5"
"cell_1379","cell",5871,2810,0.204394481349004,"3","3"
"cell_1380","cell",5869,2968,0.613392400749702,"3","3"
"cell_1381","cell",5862,2516,0.85295121119072,"4","4"
"cell_1382","cell",5862,3071,1.36472193790515,"3","3"
"cell_1383","cell",5855,2880,0.71733561058924,"1","1"
"cell_1384","cell",5855,2821,0.290350128095645,"1","1"
"cell_1385","cell",5856,2947,0.324453551912568,"1","1"
"cell_1386","cell",5834,2859,0.685635927322592,"2","2"
"cell_1387","cell",5824,3145,2.6614010989011,"4","4"
"cell_1388","cell",5819,2780,0.240591166867159,"1","1"
"cell_1389","cell",5820,2948,0.395189003436426,"0","0"
"cell_1390","cell",5802,2904,0.603240261978628,"4","4"
"cell_1391","cell",5800,2794,0.551724137931034,"0","0"
"cell_1392","cell",5795,2898,0.431406384814495,"0","0"
"cell_1393","cell",5793,2967,0.103573278094252,"3","3"
"cell_1394","cell",5793,2758,0.37976868634559,"4","4"
"cell_1395","cell",5787,2963,1.20960774148955,"2","2"
"cell_1396","cell",5780,2867,1.45328719723183,"1","1"
"cell_1397","cell",5780,2803,0.13840830449827,"0","0"
"cell_1398","cell",5773,2747,0.640914602459726,"1","1"
"cell_1399","cell",5758,2810,0.989927058006252,"4","4"
"cell_1400","cell",5759,2614,2.17051571453377,"2","2"
"cell_1401","cell",5748,2763,0.156576200417537,"1","1"
"cell_1402","cell",5745,2773,1.37510879025239,"5","5"
"cell_1403","cell",5735,2725,1.53443766346992,"0","0"
"cell_1404","cell",5726,2899,0.646175340551869,"5","5"
"cell_1405","cell",5724,2417,0.0873515024458421,"0","0"
"cell_1406","cell",5707,2889,0.508147888557911,"0","0"
"cell_1407","cell",5716,2606,0.577326801959412,"6","6"
"cell_1408","cell",5712,3088,1.20798319327731,"2","2"
"cell_1409","cell",5713,2909,0.350078767722738,"3","3"
"cell_1410","cell",5709,2821,1.87423366614118,"5","5"
"cell_1411","cell",5712,2680,0.210084033613445,"4","4"
"cell_1412","cell",5703,3004,0.578642819568648,"4","4"
"cell_1413","cell",5650,2692,0.814159292035398,"7","7"
"cell_1414","cell",5682,2937,0.510383667722633,"0","0"
"cell_1415","cell",5681,2429,0.264038021475092,"0","0"
"cell_1416","cell",5676,2850,0.968992248062015,"3","3"
"cell_1417","cell",5671,2987,0.775877270322694,"3","3"
"cell_1418","cell",5670,2860,2.25749559082892,"4","4"
"cell_1419","cell",5669,2724,0.405715293702593,"0","0"
"cell_1420","cell",5664,2646,0.158898305084746,"3","3"
"cell_1421","cell",5657,1953,0.159094926639562,"5","5"
"cell_1422","cell",5654,2763,0.742836929607358,"6","6"
"cell_1423","cell",5651,2591,0.460095558308264,"3","3"
"cell_1424","cell",5650,2717,0.106194690265487,"6","6"
"cell_1425","cell",5643,2595,0.212652844231792,"2","2"
"cell_1426","cell",5625,2604,0.337777777777778,"1","1"
"cell_1427","cell",5616,2643,1.90527065527066,"5","5"
"cell_1428","cell",5617,2541,0.124621684173046,"3","3"
"cell_1429","cell",5604,2528,0.481798715203426,"1","1"
"cell_1430","cell",5600,2846,1.30357142857143,"2","2"
"cell_1431","cell",5602,2743,1.14244912531239,"6","6"
"cell_1432","cell",5600,2651,0.678571428571429,"2","2"
"cell_1433","cell",5593,2913,0.446987305560522,"0","0"
"cell_1434","cell",5590,2292,0.0715563506261181,"0","0"
"cell_1435","cell",5586,2421,0.465449337629789,"5","5"
"cell_1436","cell",5586,2571,0.179018976011457,"3","3"
"cell_1437","cell",5581,2676,1.18258376635012,"4","4"
"cell_1438","cell",5570,2899,0.215439856373429,"1","1"
"cell_1439","cell",5543,2776,0.974201695832582,"3","3"
"cell_1440","cell",5541,2714,0.613607652048367,"6","6"
"cell_1441","cell",5533,2605,0.397614314115308,"5","5"
"cell_1442","cell",5532,2582,0.650759219088937,"0","0"
"cell_1443","cell",5529,2692,0.687285223367698,"0","0"
"cell_1444","cell",5526,2567,0.343829171190735,"0","0"
"cell_1445","cell",5527,2597,0.8503709064592,"6","6"
"cell_1446","cell",5524,2962,0.235336712527154,"3","3"
"cell_1447","cell",5512,3122,1.54208998548621,"2","2"
"cell_1448","cell",5513,2951,0.816252494104843,"1","1"
"cell_1449","cell",5510,2648,0.508166969147005,"6","6"
"cell_1450","cell",5505,2958,0.581289736603088,"6","6"
"cell_1451","cell",5507,2554,0.417650263301253,"0","0"
"cell_1452","cell",5500,2671,0.509090909090909,"6","6"
"cell_1453","cell",5491,2762,1.58441085412493,"1","1"
"cell_1454","cell",5490,2486,0,"3","3"
"cell_1455","cell",5477,2719,0.748584991783823,"1","1"
"cell_1456","cell",5479,2529,0.346778609235262,"3","3"
"cell_1457","cell",5471,2776,0.438676658746116,"5","5"
"cell_1458","cell",5466,2705,0.512257592389316,"1","1"
"cell_1459","cell",5469,2831,0.237703419272262,"2","2"
"cell_1460","cell",5472,2408,0.584795321637427,"5","5"
"cell_1461","cell",5463,2397,0.274574409665019,"0","0"
"cell_1462","cell",5457,2696,0.623052959501558,"1","1"
"cell_1463","cell",5454,2854,1.48514851485149,"0","0"
"cell_1464","cell",5454,2539,0.77007700770077,"5","5"
"cell_1465","cell",5453,2191,0.568494406748579,"0","0"
"cell_1466","cell",5452,2808,0.220102714600147,"5","5"
"cell_1467","cell",5452,2267,0.0550256786500367,"1","1"
"cell_1468","cell",5445,2562,0.569329660238751,"1","1"
"cell_1469","cell",5444,2676,0.698016164584864,"4","4"
"cell_1470","cell",5441,2640,0.238926667891932,"3","3"
"cell_1471","cell",5441,2699,0.275684616798383,"1","1"
"cell_1472","cell",5437,2663,2.55655692477469,"5","5"
"cell_1473","cell",5432,2532,0.349779086892489,"3","3"
"cell_1474","cell",5428,2498,1.14222549742078,"0","0"
"cell_1475","cell",5423,2552,0.0184399778720266,"3","3"
"cell_1476","cell",5418,2577,0.867478774455519,"6","6"
"cell_1477","cell",5416,2736,0.51698670605613,"2","2"
"cell_1478","cell",5417,2694,0.59073287797674,"2","2"
"cell_1479","cell",5407,2718,1.36859626410209,"2","2"
"cell_1480","cell",5399,2785,0.500092609742545,"3","3"
"cell_1481","cell",5396,2928,0.796886582653818,"2","2"
"cell_1482","cell",5397,2400,0.277932184546971,"3","3"
"cell_1483","cell",5395,2601,0.426320667284523,"3","3"
"cell_1484","cell",5394,2829,0.704486466444197,"2","2"
"cell_1485","cell",5392,2438,0.259643916913947,"0","0"
"cell_1486","cell",5393,2723,0.871500092712776,"2","2"
"cell_1487","cell",5391,2434,0.204043776664812,"0","0"
"cell_1488","cell",5390,2656,1.33580705009276,"3","3"
"cell_1489","cell",5385,2866,0.389972144846797,"0","0"
"cell_1490","cell",5377,2722,0.390552352612981,"4","4"
"cell_1491","cell",5377,2687,1.80397991445044,"0","0"
"cell_1492","cell",5378,2673,0.13015991074749,"0","0"
"cell_1493","cell",5375,2752,0.930232558139535,"1","1"
"cell_1494","cell",5361,2887,0.130572654355531,"1","1"
"cell_1495","cell",5351,2462,0.336385722294898,"0","0"
"cell_1496","cell",5348,2489,1.2715033657442,"3","3"
"cell_1497","cell",5345,2646,0.39289055191768,"3","3"
"cell_1498","cell",5345,2219,0.0561272217025257,"0","0"
"cell_1499","cell",5345,2429,0.710944808231992,"5","5"
"cell_1500","cell",5342,2551,0.804941969299888,"2","2"
"cell_1501","cell",5337,2757,0.843170320404722,"2","2"
"cell_1502","cell",5337,2586,0.112422709387296,"3","3"
"cell_1503","cell",5337,2522,0.580850665167697,"5","5"
"cell_1504","cell",5336,2580,0.730884557721139,"3","3"
"cell_1505","cell",5329,2746,0.600487896415838,"6","6"
"cell_1506","cell",5323,2627,2.38587262821717,"5","5"
"cell_1507","cell",5314,2638,0.225818592397441,"1","1"
"cell_1508","cell",5315,2776,0.244590780809031,"1","1"
"cell_1509","cell",5318,2338,0.73335840541557,"3","3"
"cell_1510","cell",5313,2779,0.319969885187276,"0","0"
"cell_1511","cell",5313,2617,0.244682853378506,"3","3"
"cell_1512","cell",5308,3073,0.339110776186888,"2","2"
"cell_1513","cell",5292,2911,2.02191987906274,"4","4"
"cell_1514","cell",5305,2649,0.716305372290292,"1","1"
"cell_1515","cell",5302,2793,2.1878536401358,"2","2"
"cell_1516","cell",5301,2612,0.584795321637427,"6","6"
"cell_1517","cell",5298,2680,1.22687806719517,"0","0"
"cell_1518","cell",5295,2440,0.151085930122757,"0","0"
"cell_1519","cell",5293,2515,0.207821651237483,"3","3"
"cell_1520","cell",5284,2597,0.056775170325511,"0","0"
"cell_1521","cell",5281,2736,1.23082749479265,"1","1"
"cell_1522","cell",5277,2842,1.74341481902596,"1","1"
"cell_1523","cell",5275,2359,0.834123222748815,"5","5"
"cell_1524","cell",5271,2397,0.0189717321191425,"3","3"
"cell_1525","cell",5264,2506,1.42477203647416,"4","4"
"cell_1526","cell",5265,2256,0.778727445394112,"0","0"
"cell_1527","cell",5254,2645,3.42596117244005,"5","5"
"cell_1528","cell",5258,2707,0.437428680106504,"0","0"
"cell_1529","cell",5235,2710,0.401146131805158,"1","1"
"cell_1530","cell",5238,2920,2.02367315769378,"2","2"
"cell_1531","cell",5229,2711,0.669344042838019,"0","0"
"cell_1532","cell",5230,2761,2.82982791586998,"2","2"
"cell_1533","cell",5228,2497,0.478194338179036,"0","0"
"cell_1534","cell",5224,2512,0.689127105666156,"3","3"
"cell_1535","cell",5218,2767,1.66730548102721,"4","4"
"cell_1536","cell",5217,2612,0.134176729921411,"1","1"
"cell_1537","cell",5219,2582,1.14964552596283,"2","2"
"cell_1538","cell",5214,2377,0.843881856540084,"2","2"
"cell_1539","cell",5211,2419,1.99577816158127,"4","4"
"cell_1540","cell",5205,2658,0.21133525456292,"3","3"
"cell_1541","cell",5196,2648,1.00076982294072,"3","3"
"cell_1542","cell",5192,2339,0.0577812018489985,"3","3"
"cell_1543","cell",5184,2689,1.83256172839506,"4","4"
"cell_1544","cell",5178,2525,0.405561993047509,"1","1"
"cell_1545","cell",5172,2625,0.309358081979892,"3","3"
"cell_1546","cell",5174,2375,0.637804406648628,"5","5"
"cell_1547","cell",5174,2680,0.231928875144956,"2","2"
"cell_1548","cell",5168,2642,0.367647058823529,"3","3"
"cell_1549","cell",5160,2626,0.232558139534884,"3","3"
"cell_1550","cell",5162,2677,1.25920185974429,"5","5"
"cell_1551","cell",5160,2370,2.03488372093023,"0","0"
"cell_1552","cell",5161,2715,0.523154427436543,"2","2"
"cell_1553","cell",5157,2369,1.74520069808028,"5","5"
"cell_1554","cell",5153,2568,0.0970308558121483,"1","1"
"cell_1555","cell",5153,2779,2.30933436832913,"2","2"
"cell_1556","cell",5150,2672,0.970873786407767,"3","3"
"cell_1557","cell",5145,2722,0.427599611273081,"4","4"
"cell_1558","cell",5139,2672,0.778361548939482,"3","3"
"cell_1559","cell",5134,2329,0.292169848071679,"3","3"
"cell_1560","cell",5132,2254,0.233826968043648,"0","0"
"cell_1561","cell",5126,2707,1.61919625438939,"5","5"
"cell_1562","cell",5123,2679,0.761272691782159,"5","5"
"cell_1563","cell",5117,2026,0.644909126441274,"5","5"
"cell_1564","cell",5121,2565,0.644405389572349,"2","2"
"cell_1565","cell",5118,2570,0.72293864790934,"4","4"
"cell_1566","cell",5105,2572,0.450538687561214,"4","4"
"cell_1567","cell",5106,2541,0.509204857030944,"2","2"
"cell_1568","cell",5107,2602,0.587429018993538,"2","2"
"cell_1569","cell",5105,2398,0.646425073457395,"0","0"
"cell_1570","cell",5105,2450,0.019588638589618,"0","0"
"cell_1571","cell",5098,2608,0.78462142016477,"2","2"
"cell_1572","cell",5097,2575,0.412007062978222,"2","2"
"cell_1573","cell",5096,2467,0.235478806907378,"6","6"
"cell_1574","cell",5094,2546,0.706713780918728,"1","1"
"cell_1575","cell",5089,2571,0.707408135193555,"1","1"
"cell_1576","cell",5089,2599,0.15720180782079,"1","1"
"cell_1577","cell",5085,2628,0.216322517207473,"3","3"
"cell_1578","cell",5081,2558,0.393623302499508,"1","1"
"cell_1579","cell",5078,2314,0.275699094131548,"5","5"
"cell_1580","cell",5077,2609,0.0393933425251133,"0","0"
"cell_1581","cell",5073,2343,0.374531835205993,"2","2"
"cell_1582","cell",5068,2423,0.138121546961326,"3","3"
"cell_1583","cell",5064,2537,0.4739336492891,"0","0"
"cell_1584","cell",5063,2403,0.355520442425439,"0","0"
"cell_1585","cell",5057,2639,1.18647419418628,"1","1"
"cell_1586","cell",5054,2751,1.38504155124654,"6","6"
"cell_1587","cell",5042,2680,0.436334787782626,"6","6"
"cell_1588","cell",5039,2573,0.793808295296686,"2","2"
"cell_1589","cell",5036,2592,1.03256552819698,"0","0"
"cell_1590","cell",5031,2739,0.139137348439674,"3","3"
"cell_1591","cell",5028,2641,0.119331742243437,"4","4"
"cell_1592","cell",5022,2647,1.65272799681402,"6","6"
"cell_1593","cell",5020,2502,0.398406374501992,"0","0"
"cell_1594","cell",5019,2531,0.259015740187288,"2","2"
"cell_1595","cell",5016,2741,3.9274322169059,"4","4"
"cell_1596","cell",5016,2608,0.239234449760766,"0","0"
"cell_1597","cell",5013,2682,1.59585078795133,"2","2"
"cell_1598","cell",5009,2711,0.239568776202835,"2","2"
"cell_1599","cell",5003,2481,1.15930441734959,"1","1"
"cell_1600","cell",4999,2594,1.1002200440088,"6","6"
"cell_1601","cell",4998,2617,2.2609043617447,"4","4"
"cell_1602","cell",4995,2379,0.940940940940941,"5","5"
"cell_1603","cell",4990,2623,0.420841683366733,"4","4"
"cell_1604","cell",4988,2460,0.521251002405774,"2","2"
"cell_1605","cell",4989,2753,0.400881940268591,"2","2"
